filename,#author,#cmt,changeloc,#issue,#issue-cmt,issueLoc
core/java/com/android/internal/inputmethod/StartInputFlags.java,3,3,70,2,2,14
lowpan/java/android/net/lowpan/LowpanException.java,2,5,992,0,0,0
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big066.java,1,1,4020,0,0,0
packages/SettingsLib/tests/integ/src/com/android/settingslib/applications/ApplicationsStateTest.java,3,13,379,7,11,365
services/core/java/com/android/server/broadcastradio/BroadcastRadioService.java,2,8,131,5,8,165
services/core/java/com/android/server/oemlock/OemLock.java,1,2,30,2,2,30
core/tests/coretests/src/com/android/internal/app/procstats/SparseMappingTableTest.java,2,4,227,2,3,217
telephony/java/android/telephony/ims/compat/stub/ImsCallSessionImplBase.java,10,21,1342,9,18,1331
core/java/android/text/format/DateFormat.java,19,42,2629,15,21,381
services/tests/servicestests/src/com/android/server/accessibility/utils/MotionEventMatcher.java,1,1,88,1,1,88
core/java/com/android/internal/view/menu/BaseMenuPresenter.java,2,9,265,1,1,4
packages/SystemUI/src/com/android/systemui/qs/tiles/ScreenRecordTile.java,2,10,233,4,5,206
core/java/android/database/BulkCursorNative.java,6,16,1986,5,9,350
services/tests/servicestests/src/com/android/server/timezone/PackageStatusStorageTest.java,4,10,1054,1,5,740
tools/powermodel/src/com/android/powermodel/SpecialApp.java,1,1,85,0,0,0
telephony/common/com/google/android/mms/ContentType.java,2,4,8,1,3,6
telephony/java/android/telephony/NetworkScanRequest.java,4,14,582,6,13,477
core/java/android/widget/ForwardingListener.java,3,5,320,2,3,306
core/java/com/android/internal/widget/DialogTitle.java,8,11,280,2,3,6
services/robotests/src/com/android/server/testing/shadows/ShadowSlog.java,2,3,147,3,3,147
media/mca/filterfw/java/android/filterfw/MffEnvironment.java,1,1,106,0,0,0
services/core/java/com/android/server/location/gnss/ExponentialBackOff.java,0,0,0,0,0,0
services/core/java/com/android/server/net/NetworkStatsSubscriptionsMonitor.java,3,5,248,4,4,247
tests/Camera2Tests/SmartCamera/SimpleCamera/src/androidx/media/filterfw/NewChromaHistogramFilter.java,1,1,117,1,1,117
tests/ActivityViewTest/src/com/google/android/test/activityview/ActivityViewVisibilityActivity.java,1,1,75,0,0,0
core/java/android/database/sqlite/SQLiteTableLockedException.java,1,1,25,0,0,0
services/core/java/com/android/server/integrity/parser/RuleIndexRange.java,2,3,71,2,3,71
core/java/android/content/res/loader/ResourcesProvider.java,2,5,476,3,5,476
tests/AmSlam/src/test/amslam/subreceivers/PingReceiver009.java,1,1,21,1,1,21
core/tests/coretests/src/android/content/SlowProvider.java,2,4,260,0,0,0
services/tests/servicestests/src/com/android/server/accounts/AccountManagerServiceTest.java,13,35,4251,17,24,3779
packages/SystemUI/tests/src/com/android/systemui/utils/os/FakeHandler.java,1,1,71,0,0,0
telephony/java/android/telephony/data/QualifiedNetworksService.java,4,13,838,12,18,806
wifi/tests/src/android/net/wifi/WifiUsabilityStatsEntryTest.java,2,5,175,5,7,283
core/tests/coretests/src/android/widget/focus/GoneParentFocusedChildTest.java,1,1,4,0,0,0
services/backup/java/com/android/server/backup/remote/RemoteResult.java,2,3,243,2,2,22
core/java/android/hardware/radio/Announcement.java,2,2,135,2,2,135
core/java/com/android/internal/policy/PhoneLayoutInflater.java,1,3,198,1,1,66
services/tests/uiservicestests/src/com/android/server/notification/FakeSystemClock.java,1,2,222,2,3,333
core/java/com/android/internal/os/WifiPowerCalculator.java,3,9,309,1,1,5
lowpan/java/android/net/lowpan/WrongStateException.java,1,1,41,0,0,0
core/java/android/os/Vibrator.java,19,41,1180,20,24,722
tests/ActivityTests/src/com/google/android/test/activity/AlarmSpamReceiver.java,1,1,31,0,0,0
core/java/android/permission/PermissionControllerManager.java,9,32,2821,16,19,1154
core/java/android/util/Spline.java,5,7,818,1,2,650
services/core/java/com/android/server/pm/UserTypeDetails.java,3,5,143,4,7,170
core/tests/coretests/src/android/view/InsetsSourceTest.java,5,9,218,5,7,170
services/core/java/com/android/server/wm/utils/RotationCache.java,1,1,70,1,1,70
core/java/android/annotation/AnimRes.java,1,1,37,0,0,0
packages/DynamicSystemInstallationService/src/com/android/dynsystem/VerificationActivity.java,3,4,36,3,3,22
core/java/com/android/internal/os/MobileRadioPowerCalculator.java,4,7,485,2,3,38
tests/VectorDrawableTest/src/com/android/test/dynamic/ScaleDrawableTests.java,1,3,149,0,0,0
media/java/android/media/tv/tuner/frontend/DvbsFrontendSettings.java,1,8,530,4,4,86
core/java/android/hardware/hdmi/HdmiDeviceInfo.java,5,11,618,7,10,207
services/core/java/com/android/server/wm/TaskPositioningController.java,15,29,445,18,29,502
core/java/android/hardware/camera2/marshal/impl/MarshalQueryableHighSpeedVideoConfiguration.java,2,2,89,1,1,6
media/tests/MediaFrameworkTest/src/com/android/mediaframeworktest/unit/MediaPlayerResetStateUnitTest.java,1,3,204,0,0,0
core/java/com/android/internal/inputmethod/InputMethodPrivilegedOperations.java,2,10,448,8,13,672
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big023.java,1,1,4020,0,0,0
services/accessibility/java/com/android/server/accessibility/gestures/Swipe.java,1,5,585,6,8,1156
packages/SystemUI/src/com/android/systemui/statusbar/notification/row/StackScrollerDecorView.java,3,5,41,1,1,31
packages/SystemUI/src/com/android/systemui/statusbar/KeyboardShortcutAppItemLayout.java,2,2,64,2,2,64
core/java/com/android/internal/notification/NotificationAccessConfirmationActivityContract.java,1,1,37,0,0,0
core/tests/hosttests/test-apps/MultiDexLegacyVersionedTestApp_v1/src/com/android/framework/multidexlegacyversionedtestapp/Version.java,1,2,50,0,0,0
services/tests/servicestests/src/com/android/server/NativeDaemonConnectorTest.java,1,3,124,2,3,124
packages/SystemUI/src/com/android/keyguard/KeyguardSliceView.java,12,66,2174,26,34,818
services/tests/uiservicestests/src/com/android/server/notification/ZenModeConfigTest.java,4,11,348,5,6,255
core/java/com/android/internal/app/ResolverListAdapter.java,8,30,1231,12,25,2021
packages/SystemUI/tests/src/com/android/systemui/util/sensors/FakeProximitySensor.java,1,6,93,4,4,73
core/tests/coretests/src/android/app/activity/LaunchpadActivity.java,0,0,0,0,0,0
services/people/java/com/android/server/people/data/EventHistory.java,1,1,44,1,1,44
services/tests/servicestests/src/com/android/server/pm/parsing/PackageParserLegacyCoreTest.java,2,4,51,5,6,85
telephony/java/android/telephony/data/DataCallResponse.java,6,25,1793,15,25,1990
telephony/java/android/telephony/mbms/InternalDownloadProgressListener.java,1,1,18,0,0,0
tests/GridLayoutTest/src/com/android/test/layout/Activity4.java,1,1,27,0,0,0
core/java/android/widget/RemoteViewsService.java,4,13,430,1,1,2
core/java/android/content/pm/ShortcutInfo.java,13,72,4239,25,29,548
core/java/android/content/res/AssetFileDescriptor.java,11,22,1445,7,10,103
services/core/java/com/android/server/attention/AttentionManagerService.java,8,37,1782,24,36,1779
core/java/android/content/pm/Signature.java,8,22,766,9,13,189
core/java/android/net/metrics/NetworkEvent.java,8,20,282,21,36,383
packages/EasterEgg/src/com/android/egg/neko/PrefState.java,2,5,390,2,3,278
core/tests/coretests/src/com/android/internal/widget/ActionBarContainerTest.java,2,4,102,2,2,6
core/tests/coretests/src/android/widget/espresso/TextViewAssertions.java,5,8,351,4,6,339
packages/SettingsLib/tests/robotests/src/com/android/settingslib/media/MediaManagerTest.java,1,3,149,3,3,149
core/java/android/service/autofill/RequiredValidators.java,3,4,106,3,4,106
services/core/java/com/android/server/DisplayThread.java,5,6,87,2,2,20
core/tests/hosttests/test-apps/MultiDexLegacyTestAppWithCorruptedDex/src/com/android/framework/multidexlegacycorrupteddex/MainActivity.java,1,1,30,1,1,30
packages/SystemUI/src/com/android/systemui/classifier/brightline/FalsingDataProvider.java,1,10,322,4,9,317
tests/FlickerTests/src/com/android/server/wm/flicker/DebugTest.java,4,8,423,1,1,167
services/tests/servicestests/src/com/android/server/search/SearchablesTest.java,1,1,6,1,1,6
core/java/android/hardware/TriggerEvent.java,1,4,248,0,0,0
test-runner/src/android/test/ClassPathPackageInfoSource.java,5,8,237,3,4,210
core/tests/coretests/src/android/widget/listview/ListHeterogeneousTest.java,1,1,5,0,0,0
core/java/android/content/ApexEnvironment.java,1,1,2,1,1,2
media/mca/filterfw/java/android/filterfw/core/ProgramPort.java,1,1,62,0,0,0
core/java/com/android/internal/inputmethod/InputMethodPrivilegedOperationsRegistry.java,2,3,178,2,2,161
tests/ApkVerityTest/ApkVerityTestApp/src/com/android/apkverity/DummyActivity.java,1,1,22,1,1,22
services/core/java/com/android/server/integrity/AppIntegrityManagerService.java,1,2,47,0,0,0
core/java/android/widget/ViewAnimator.java,16,24,1087,4,6,21
sax/java/android/sax/RootElement.java,1,3,621,0,0,0
core/java/android/os/storage/StorageEventListener.java,6,17,97,6,13,54
media/mca/filterfw/java/android/filterfw/core/GraphRunner.java,5,8,129,2,5,20
services/core/java/com/android/server/integrity/AppIntegrityManagerServiceImpl.java,6,43,1521,24,36,914
services/core/java/com/android/server/location/ContextHubClientBroker.java,3,25,1047,7,26,1070
core/tests/coretests/src/android/widget/listview/ListOfTouchables.java,1,1,3,0,0,0
core/java/android/nfc/tech/NdefFormatable.java,4,9,263,0,0,0
core/tests/coretests/src/android/widget/listview/ListWithFirstScreenUnSelectable.java,0,0,0,0,0,0
core/java/android/os/strictmode/LeakedClosableViolation.java,2,3,31,3,3,31
telephony/java/android/telephony/mbms/StreamingServiceInfo.java,3,10,128,3,6,33
tests/FlickerTests/src/com/android/server/wm/flicker/CloseImeAutoOpenWindowToHomeTest.java,1,1,69,0,0,0
core/tests/coretests/src/android/widget/listview/ListWithEditTextHeader.java,0,0,0,0,0,0
core/java/android/inputmethodservice/ExtractButton.java,4,4,58,0,0,0
services/tests/servicestests/src/com/android/server/devicepolicy/DevicePolicyManagerServiceMigrationTest.java,4,16,862,8,11,527
core/java/android/accessibilityservice/util/AccessibilityUtils.java,1,1,139,2,2,278
core/tests/benchmarks/src/android/text/format/AndroidTimeVsOthersBenchmark.java,1,1,85,1,1,85
core/java/com/android/internal/view/StandaloneActionMode.java,3,16,200,0,0,0
tests/LocationTracker/src/com/android/locationtracker/data/TrackerDataHelper.java,1,2,175,0,0,0
core/java/android/view/SoundEffectConstants.java,2,4,173,0,0,0
packages/SettingsLib/Tile/src/com/android/settingslib/drawer/SwitchController.java,1,2,258,1,2,258
packages/SystemUI/src/com/android/systemui/SystemUIService.java,21,39,676,22,26,316
packages/Shell/src/com/android/shell/BugreportWarningActivity.java,2,5,97,2,2,79
tests/testables/src/android/testing/BaseFragmentTest.java,4,9,82,3,3,12
core/java/android/view/textclassifier/TextClassifier.java,8,63,2082,37,52,1659
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/manymethods/Big030.java,1,1,4020,0,0,0
core/java/android/os/ServiceSpecificException.java,6,8,67,13,15,88
packages/SystemUI/shared/src/com/android/systemui/shared/system/PinnedStackListenerForwarder.java,3,9,508,10,12,611
telephony/java/android/telephony/ims/ImsUtListener.java,1,7,386,3,6,378
core/java/android/webkit/SafeBrowsingResponse.java,2,9,83,8,9,83
location/java/android/location/FusedBatchOptions.java,3,4,154,1,1,2
services/devicepolicy/java/com/android/server/devicepolicy/PersonalAppsSuspensionHelper.java,1,4,302,4,4,302
core/tests/coretests/src/android/widget/layout/table/HorizontalGravity.java,1,1,4,0,0,0
core/tests/coretests/src/android/util/LruCacheTest.java,2,6,594,0,0,0
core/tests/coretests/src/android/app/timezonedetector/ParcelableTestSupport.java,1,1,53,1,1,53
core/java/android/app/backup/BackupDataInput.java,7,9,153,3,5,16
packages/SystemUI/tests/src/com/android/systemui/tuner/TunablePaddingTest.java,2,6,137,2,2,120
graphics/java/android/graphics/FontListParser.java,10,32,905,15,22,424
core/java/android/preference/PreferenceDataStore.java,2,3,203,0,0,0
packages/SystemUI/tests/src/com/android/systemui/qs/tileimpl/QSIconViewImplTest.java,4,10,209,1,1,2
packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryController.java,17,39,746,18,21,501
core/java/android/widget/FastScroller.java,19,72,5196,11,13,1952
telephony/java/android/telephony/ims/stub/RcsCapabilityExchange.java,1,5,138,3,6,109
packages/SystemUI/src/com/android/systemui/glwallpaper/ImageWallpaperRenderer.java,2,20,1085,23,34,1964
core/java/android/database/sqlite/SQLiteOutOfMemoryException.java,1,1,25,0,0,0
packages/PackageInstaller/src/com/android/packageinstaller/PackageInstalledNotificationUtils.java,2,2,349,1,1,347
core/tests/coretests/src/android/database/DatabaseStressTest.java,1,1,6,0,0,0
packages/SystemUI/src/com/android/keyguard/EmergencyCarrierArea.java,3,3,8,8,9,20
core/java/android/database/AbstractCursor.java,21,45,2588,14,20,338
test-runner/src/android/test/ActivityInstrumentationTestCase2.java,3,5,166,1,1,52
packages/VpnDialogs/src/com/android/vpndialogs/ConfirmDialog.java,11,20,391,11,15,288
rs/java/android/renderscript/Short3.java,1,1,462,0,0,0
apct-tests/perftests/core/src/android/view/ViewPerfTest.java,2,3,64,0,0,0
core/java/android/net/IpSecTransform.java,6,38,1677,23,36,2120
services/tests/mockingservicestests/src/com/android/server/testables/StaticMockFixture.java,1,1,56,1,1,56
media/mca/filterpacks/java/android/filterpacks/performance/Throughput.java,1,1,61,0,0,0
core/java/android/database/sqlite/SQLiteDebug.java,11,43,1161,9,13,172
tests/testables/src/android/testing/ViewUtils.java,2,4,21,1,1,6
packages/SystemUI/src/com/android/systemui/statusbar/AlphaOptimizedImageView.java,4,4,100,2,2,82
core/java/android/hardware/camera2/utils/LongParcelable.java,1,1,2,1,1,2
tests/CanvasCompare/src/com/android/test/hwuicompare/ManualActivity.java,1,2,212,0,0,0
services/core/java/com/android/server/hdmi/SystemAudioActionFromTv.java,4,7,79,2,2,8
tests/OneMedia/src/com/android/onemedia/PlayerService.java,3,8,197,0,0,0
services/robotests/backup/src/com/android/server/backup/keyvalue/KeyValueBackupTaskTest.java,7,16,337,13,15,252
graphics/java/android/graphics/ImageFormat.java,11,33,1348,16,17,445
core/java/android/bluetooth/le/BluetoothLeUtils.java,3,5,59,1,2,14
services/core/java/com/android/server/pm/PackageSignatures.java,5,8,418,2,4,305
packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java,83,233,8057,77,85,1841
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big037.java,1,1,4020,0,0,0
packages/SystemUI/src/com/android/systemui/pip/tv/dagger/PipModule.java,1,1,46,1,1,46
services/core/java/com/android/server/search/SearchManagerService.java,13,20,491,15,17,474
opengl/java/android/opengl/GLES11.java,5,8,2229,0,0,0
media/mca/effect/java/android/media/effect/effects/VignetteEffect.java,1,1,31,0,0,0
packages/SystemUI/src/com/android/systemui/statusbar/policy/SmartReplyConstants.java,10,17,446,12,13,362
core/java/android/content/pm/ApplicationInfo.java,84,285,5827,105,155,2225
core/java/android/hardware/camera2/CameraManager.java,21,87,4409,68,81,5702
tests/Camera2Tests/SmartCamera/SimpleCamera/src/androidx/media/filterfw/CropFilter.java,2,2,170,1,1,165
core/java/android/os/BestClock.java,1,1,58,1,1,58
services/tests/servicestests/src/com/android/server/pm/KeySetUtils.java,1,1,89,2,2,178
core/tests/coretests/src/android/view/textclassifier/FakeContextBuilder.java,3,4,158,2,2,139
media/mca/effect/java/android/media/effect/effects/BitmapOverlayEffect.java,1,1,32,0,0,0
services/core/java/com/android/server/rollback/AppDataRollbackHelper.java,6,19,1183,9,16,797
core/java/android/hardware/display/BrightnessConfiguration.java,7,20,1901,15,17,1222
core/java/android/text/style/SuggestionRangeSpan.java,5,9,115,3,5,22
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/manymethods/Big008.java,1,1,4020,0,0,0
services/core/java/com/android/server/notification/GlobalSortKeyComparator.java,2,2,44,1,1,34
packages/SystemUI/src/com/android/keyguard/ViewMediatorCallback.java,6,8,41,2,3,15
packages/SystemUI/src/com/android/systemui/tracing/ProtoTracer.java,2,2,153,1,1,145
core/java/android/net/RssiCurve.java,4,10,253,10,12,301
services/core/java/com/android/server/audio/AudioServiceEvents.java,5,11,564,10,12,628
services/accessibility/java/com/android/server/accessibility/KeyboardInterceptor.java,4,4,258,1,1,152
core/java/android/net/netstats/provider/NetworkStatsProvider.java,1,1,195,0,0,0
core/tests/coretests/apks/install_complete_package_info/src/com/android/frameworks/coretests/TestService.java,1,1,30,0,0,0
packages/SystemUI/src/com/android/systemui/statusbar/notification/row/NotificationGuts.java,5,8,108,2,3,26
core/tests/coretests/src/android/content/MemoryFileProviderTest.java,3,3,15,0,0,0
keystore/tests/src/android/security/keystore/KeyGenParameterSpecTest.java,2,2,70,1,1,64
core/java/android/provider/Browser.java,23,56,3178,8,11,138
core/java/android/app/slice/SliceProvider.java,9,46,1235,22,43,1250
tests/VoiceInteraction/src/com/android/test/voiceinteraction/VoiceInteractionMain.java,1,4,70,0,0,0
core/java/android/hardware/camera2/marshal/impl/MarshalQueryableRggbChannelVector.java,1,2,77,1,2,77
core/java/android/app/Presentation.java,12,34,768,11,31,501
tests/Camera2Tests/SmartCamera/SimpleCamera/src/androidx/media/filterfw/samples/simplecamera/CSVWriterFilter.java,1,1,147,1,1,147
packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationListenerWithPlugins.java,2,2,154,1,1,2
core/java/com/android/internal/os/RuntimeInit.java,37,81,3030,31,54,1257
packages/SystemUI/src/com/android/systemui/statusbar/notification/row/ActivatableNotificationViewController.java,3,7,317,3,4,224
