Unnamed: 0,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details,is_in_aff_files
176,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['long com.android.server.locksettings.LockSettingsService.setLockCredentialWithAuthTokenLocked(LockscreenCredential,AuthenticationToken,int)']",1,1,"[(2806, 2806, 1)]",True
178,71998c3d8b36220df1be12fe6e1ba7eda81cde41,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(363, 456, 94), (677, 740, 64)]",True
179,71998c3d8b36220df1be12fe6e1ba7eda81cde41,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,int,String)', 'void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,int,String)', 'boolean android.net.wifi.SoftApConfiguration.equals(Object)', 'int android.net.wifi.SoftApConfiguration.hashCode()', 'String android.net.wifi.SoftApConfiguration.toString()', 'void android.net.wifi.SoftApConfiguration.writeToParcel(Parcel,int)', 'String android.net.wifi.SoftApConfiguration.getOweTransIfaceName()', 'int android.net.wifi.SoftApConfiguration.Builder.setSecurityType()', 'void android.net.wifi.SoftApConfiguration.Builder.clearAllPassphrase()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>(SoftApConfiguration)', 'SoftApConfiguration android.net.wifi.SoftApConfiguration.Builder.build()', 'Builder android.net.wifi.SoftApConfiguration.Builder.setOweTransIfaceName(String)']",48,14,"[(201, 202, 2), (213, 214, 2), (223, 223, 1), (243, 243, 1), (248, 249, 2), (264, 264, 1), (278, 278, 1), (294, 294, 1), (373, 380, 8), (398, 410, 13), (423, 423, 1), (439, 439, 1), (449, 450, 2), (627, 638, 12)]",True
180,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,['void com.android.systemui.statusbar.policy.WifiSignalController.notifyListeners(SignalCallback)'],1,1,"[(128, 128, 1)]",True
181,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/Watchdog.java,"['void com.android.server.Watchdog.run()', 'void com.android.server.Watchdog.run()', 'void com.android.server.Watchdog.run()']",51,3,"[(617, 618, 2), (629, 676, 48), (688, 688, 1)]",True
183,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/wm/ActivityRecord.java,"['void com.android.server.wm.ActivityRecord.<init>(ActivityTaskManagerService,WindowProcessController,int,int,String,Intent,String,ActivityInfo,Configuration,ActivityRecord,String,int,boolean,boolean,ActivityStackSupervisor,ActivityOptions,ActivityRecord)', 'void com.android.server.wm.ActivityRecord.stopIfPossible()']",7,2,"[(1662, 1664, 3), (4887, 4890, 4)]",True
184,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/BluetoothManagerService.java,"['boolean com.android.server.BluetoothManagerService.disable(String,boolean)']",23,3,"[(300, 314, 15), (320, 323, 4), (1049, 1052, 4)]",True
185,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/provider/Settings.java,"['boolean android.provider.Settings.System.putStringForUser(ContentResolver,String,String,int)']",3,2,"[(3040, 3040, 1), (5097, 5098, 2)]",True
186,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/am/ActivityManagerService.java,['void com.android.server.am.ActivityManagerService.checkExcessivePowerUsageLocked()'],4,1,"[(16973, 16976, 4)]",True
187,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['void com.android.systemui.statusbar.policy.MobileSignalController.mapIconSets()'],11,3,"[(18, 18, 1), (51, 53, 3), (279, 285, 7)]",True
189,71998c3d8b36220df1be12fe6e1ba7eda81cde41,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)']",28,2,"[(3604, 3617, 14), (3686, 3699, 14)]",True
190,71998c3d8b36220df1be12fe6e1ba7eda81cde41,telephony/java/android/telephony/SmsManager.java,"['boolean android.telephony.SmsManager.copyMessageToIcc(byte[],byte[],int)']",3,1,"[(1605, 1607, 3)]",True
191,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/bluetooth/BluetoothAdapter.java,"['boolean android.bluetooth.BluetoothAdapter.getProfileProxy(Context,ServiceListener,int)', 'void android.bluetooth.BluetoothAdapter.closeProfileProxy(int,BluetoothProfile)']",5,2,"[(2683, 2684, 2), (2758, 2760, 3)]",True
193,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/util/NtpTrustedTime.java,"['void android.util.NtpTrustedTime.<init>(String,long)', 'NtpTrustedTime android.util.NtpTrustedTime.getInstance(Context)', 'boolean android.util.NtpTrustedTime.forceSync()', 'boolean android.util.NtpTrustedTime.forceRefresh()', 'boolean android.util.NtpTrustedTime.forceRefresh(Network)']",67,4,"[(55, 64, 10), (70, 102, 33), (111, 116, 6), (147, 164, 18)]",True
195,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,[],18,1,"[(225, 242, 18)]",True
196,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/am/ProcessRecord.java,[],3,1,"[(66, 68, 3)]",True
197,71998c3d8b36220df1be12fe6e1ba7eda81cde41,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,['void com.android.systemui.statusbar.policy.NetworkControllerImpl.registerListeners()'],2,1,"[(333, 334, 2)]",True
198,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/view/InputEventReceiver.java,"['void android.view.InputEventReceiver.dispatchMotionEventInfo(int,int)', 'InputEventReceiver android.view.InputEventReceiver.Factory.createInputEventReceiver(InputChannel,Looper)']",16,1,"[(217, 232, 16)]",True
199,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/am/ActivityManagerConstants.java,"['void com.android.server.am.ActivityManagerConstants.<init>(Context,ActivityManagerService,Handler)']",14,2,"[(35, 35, 1), (365, 377, 13)]",True
200,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/display/LocalDisplayAdapter.java,"['boolean com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.requestColorModeLocked(int)', 'boolean com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.updateAllowedModesInternalLocked(int[])']",21,1,"[(771, 791, 21)]",True
201,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.InstallParams.handleStartCopy()', 'void com.android.server.pm.PackageManagerService.InstallParams.handleStartCopy()']",143,2,"[(14136, 14217, 82), (14251, 14311, 61)]",True
202,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.setSecurityParams(int)', 'String android.net.wifi.WifiConfiguration.getSsidAndSecurityTypeString()']",28,6,"[(197, 210, 14), (217, 218, 2), (413, 415, 3), (427, 428, 2), (480, 484, 5), (2486, 2487, 2)]",True
203,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],2,2,"[(55, 55, 1), (257, 257, 1)]",True
205,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/audio/AudioDeviceInventory.java,"['void com.android.server.audio.AudioDeviceInventory.makeA2dpDeviceAvailable(String,String,String,int)']",12,1,"[(758, 769, 12)]",True
206,43ceded8caaffead0a2a1967f42a4ef4bb658ced,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.onBondingStateChanged(int)'],16,1,"[(766, 781, 16)]",True
208,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/wm/ActivityStack.java,[],10,1,"[(280, 289, 10)]",True
209,43ceded8caaffead0a2a1967f42a4ef4bb658ced,core/java/android/content/Intent.java,['void android.content.Intent.prepareToLeaveProcess(boolean)'],1,1,"[(11064, 11064, 1)]",True
210,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/ScanResult.java,[],13,1,"[(172, 184, 13)]",True
211,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,String)', 'void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,String)', 'boolean android.net.wifi.SoftApConfiguration.equals(Object)', 'int android.net.wifi.SoftApConfiguration.hashCode()', 'String android.net.wifi.SoftApConfiguration.toString()', 'void android.net.wifi.SoftApConfiguration.writeToParcel(Parcel,int)', 'String android.net.wifi.SoftApConfiguration.getOweTransIfaceName()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>(SoftApConfiguration)', 'SoftApConfiguration android.net.wifi.SoftApConfiguration.Builder.build()', 'Builder android.net.wifi.SoftApConfiguration.Builder.setOweTransIfaceName(String)']",31,13,"[(164, 164, 1), (172, 172, 1), (191, 191, 1), (197, 197, 1), (211, 211, 1), (224, 224, 1), (240, 240, 1), (311, 318, 8), (335, 335, 1), (359, 359, 1), (374, 374, 1), (385, 385, 1), (514, 525, 12)]",True
213,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/WifiEnterpriseConfig.java,[],4,1,"[(64, 67, 4)]",True
214,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/am/ProcessList.java,[],4,1,"[(409, 412, 4)]",True
215,43ceded8caaffead0a2a1967f42a4ef4bb658ced,packages/SystemUI/src/com/android/keyguard/EmergencyButton.java,[],1,1,"[(31, 31, 1)]",True
216,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)']",28,2,"[(3588, 3601, 14), (3657, 3670, 14)]",True
217,43ceded8caaffead0a2a1967f42a4ef4bb658ced,telephony/java/android/telephony/SmsManager.java,"['boolean android.telephony.SmsManager.deleteMessageFromIcc(int)', 'int android.telephony.SmsManager.getSmsCapacityOnIcc()']",11,2,"[(1646, 1649, 4), (2007, 2013, 7)]",True
218,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/wm/ActivityTaskManagerService.java,[],2,1,"[(376, 377, 2)]",True
219,43ceded8caaffead0a2a1967f42a4ef4bb658ced,core/java/android/content/ContentResolver.java,"['Cursor android.content.ContentResolver.query(Uri,String[],Bundle,CancellationSignal)', 'Uri android.content.ContentResolver.insert(Uri,ContentValues,Bundle)']",4,2,"[(1002, 1003, 2), (1938, 1939, 2)]",True
220,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/am/ProcessRecord.java,[],1,1,"[(66, 66, 1)]",True
221,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/wm/ActivityMetricsLogger.java,"['void com.android.server.wm.ActivityMetricsLogger.notifyActivityLaunched(int,ActivityRecord,boolean,boolean)', 'void com.android.server.wm.ActivityMetricsLogger.logAppTransitionMultiEvents()']",37,3,"[(81, 81, 1), (426, 431, 6), (703, 732, 30)]",True
222,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkAgentInfo,long)']",22,1,"[(6524, 6545, 22)]",True
223,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/audio/AudioDeviceBroker.java,['void com.android.server.audio.AudioDeviceBroker.BrokerHandler.handleMessage(Message)'],16,2,"[(931, 945, 15), (999, 999, 1)]",True
224,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.updateSettingsInternalLI(Package,InstallArgs,int[],PackageInstalledInfo)']",3,1,"[(15147, 15149, 3)]",True
225,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],20,1,"[(181, 200, 20)]",True
226,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/wm/ActivityStack.java,['ActivityRecord com.android.server.wm.ActivityStack.topRunningActivityLocked()'],4,2,"[(201, 202, 2), (978, 979, 2)]",True
227,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/wm/ActivityRecord.java,['void com.android.server.wm.ActivityRecord.completeResumeLocked()'],6,1,"[(4679, 4684, 6)]",True
228,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/am/ActivityManagerService.java,[],11,1,"[(578, 588, 11)]",True
229,ae1b3a8f3221dbe692fd90d414cfe5040538c264,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,"['int com.android.settingslib.wifi.AccessPoint.getPskType(ScanResult)', 'int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)']",15,3,"[(215, 218, 4), (1811, 1812, 2), (1843, 1851, 9)]",True
230,ae1b3a8f3221dbe692fd90d414cfe5040538c264,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,"['void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateProfiles(ParcelUuid[],ParcelUuid[],Collection<LocalBluetoothProfile>,Collection<LocalBluetoothProfile>,boolean,BluetoothDevice)', 'void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateProfiles(ParcelUuid[],ParcelUuid[],Collection<LocalBluetoothProfile>,Collection<LocalBluetoothProfile>,boolean,BluetoothDevice)']",13,3,"[(33, 34, 2), (488, 492, 5), (505, 510, 6)]",True
231,ae1b3a8f3221dbe692fd90d414cfe5040538c264,core/java/android/bluetooth/BluetoothCodecConfig.java,[],13,1,"[(44, 56, 13)]",True
233,ae1b3a8f3221dbe692fd90d414cfe5040538c264,wifi/java/android/net/wifi/ScanResult.java,"['boolean android.net.wifi.ScanResult.is60GHz()', 'boolean android.net.wifi.ScanResult.is60GHz(int)']",10,1,"[(526, 535, 10)]",True
235,6fc85c43e31aad55eecd51d3b0de34715ae03810,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.unneeded(NetworkAgentInfo,UnneededFor)', 'boolean com.android.server.ConnectivityService.unneeded(NetworkAgentInfo,UnneededFor)', 'void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkAgentInfo,ReapUnvalidatedNetworks,long)']",77,3,"[(3356, 3359, 4), (3367, 3369, 3), (6404, 6473, 70)]",True
236,6fc85c43e31aad55eecd51d3b0de34715ae03810,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.handleBluetoothA2dpActiveDeviceChange(BluetoothDevice,int,int,boolean,int)']",28,2,"[(274, 274, 1), (4439, 4465, 27)]",True
237,6fc85c43e31aad55eecd51d3b0de34715ae03810,services/core/java/com/android/server/am/ActivityManagerService.java,"['void com.android.server.am.ActivityManagerService.appDiedLocked(ProcessRecord,int,IApplicationThread,boolean)']",13,2,"[(578, 582, 5), (3800, 3807, 8)]",True
238,6fc85c43e31aad55eecd51d3b0de34715ae03810,packages/SettingsLib/src/com/android/settingslib/wifi/WifiUtils.java,['String com.android.settingslib.wifi.WifiUtils.getVisibilityStatus(AccessPoint)'],3,1,"[(110, 112, 3)]",True
239,6fc85c43e31aad55eecd51d3b0de34715ae03810,wifi/java/android/net/wifi/WifiInfo.java,"['void android.net.wifi.WifiInfo.setTwtSupport(boolean)', 'boolean android.net.wifi.WifiInfo.isVhtMax8SpatialStreamsSupported()', 'boolean android.net.wifi.WifiInfo.isTwtSupported()', 'void android.net.wifi.WifiInfo.setWifiGeneration(int)', 'void android.net.wifi.WifiInfo.setVhtMax8SpatialStreamsSupport(boolean)', 'String android.net.wifi.WifiInfo.removeDoubleQuotes(String)', 'int android.net.wifi.WifiInfo.getWifiGeneration()']",33,1,"[(698, 730, 33)]",True
241,6fc85c43e31aad55eecd51d3b0de34715ae03810,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.<init>()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",12,4,"[(1892, 1897, 6), (2574, 2575, 2), (2656, 2657, 2), (2740, 2741, 2)]",True
242,6fc85c43e31aad55eecd51d3b0de34715ae03810,telephony/java/android/telephony/CellInfoNr.java,"['void android.telephony.CellInfoNr.<init>(CellInfo,long)']",3,1,"[(51, 53, 3)]",True
243,6fc85c43e31aad55eecd51d3b0de34715ae03810,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,[],2,1,"[(170, 171, 2)]",True
244,6fc85c43e31aad55eecd51d3b0de34715ae03810,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(357, 450, 94), (669, 732, 64)]",True
246,6fc85c43e31aad55eecd51d3b0de34715ae03810,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,"['void com.android.systemui.statusbar.policy.WifiSignalController.<init>(Context,boolean,CallbackHandler,NetworkControllerImpl,WifiManager)']",2,1,"[(62, 63, 2)]",True
248,5358a994b854c7a6627858c48d6947e8acff6ea9,services/core/java/com/android/server/wm/ActivityStack.java,[],3,2,"[(147, 148, 2), (173, 173, 1)]",True
249,5358a994b854c7a6627858c48d6947e8acff6ea9,services/core/java/com/android/server/display/WifiDisplayController.java,"['void com.android.server.display.WifiDisplayController.updateWfdEnableState()', 'void com.android.server.display.WifiDisplayController.updateWfdEnableState()']",2,2,"[(347, 347, 1), (347, 347, 1)]",True
250,5358a994b854c7a6627858c48d6947e8acff6ea9,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,['int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)'],3,1,"[(1880, 1882, 3)]",True
251,5358a994b854c7a6627858c48d6947e8acff6ea9,core/java/android/content/ContentResolver.java,"['Uri android.content.ContentResolver.insert(Uri,ContentValues)']",1,1,"[(1863, 1863, 1)]",True
252,5358a994b854c7a6627858c48d6947e8acff6ea9,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.<init>()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",8,4,"[(1888, 1892, 5), (2568, 2568, 1), (2649, 2649, 1), (2732, 2732, 1)]",True
253,5358a994b854c7a6627858c48d6947e8acff6ea9,wifi/java/android/net/wifi/p2p/WifiP2pWfdInfo.java,"['boolean android.net.wifi.p2p.WifiP2pWfdInfo.isWfdR2Supported()', 'void android.net.wifi.p2p.WifiP2pWfdInfo.setWfdR2Device(int)', 'String android.net.wifi.p2p.WifiP2pWfdInfo.getR2DeviceInfoHex()']",24,4,"[(38, 47, 10), (78, 82, 5), (87, 91, 5), (167, 170, 4)]",True
255,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],2,1,"[(55, 56, 2)]",True
256,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,[],1,1,"[(59, 59, 1)]",True
258,edb6252578f9b76151e5125a7fb1b16823a68418,location/java/android/location/LocationManager.java,['boolean android.location.LocationManager.addNmeaListener(NmeaListener)'],2,1,"[(1978, 1979, 2)]",True
259,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/ActivityStack.java,"['ActivityRecord com.android.server.wm.ActivityStack.topRunningActivityLocked()', 'int com.android.server.wm.ActivityStack.setBounds(Rect)']",7,2,"[(173, 173, 1), (1062, 1067, 6)]",True
260,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java,['void com.android.providers.settings.DatabaseHelper.loadGlobalSettings(SQLiteDatabase)'],8,1,"[(2571, 2578, 8)]",True
261,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,"['void com.android.systemui.keyguard.KeyguardViewMediator.handleSetOccluded(boolean,boolean)']",2,1,"[(1256, 1257, 2)]",True
262,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.<init>(Context,StatusBarIconController)']",2,1,"[(189, 190, 2)]",True
263,edb6252578f9b76151e5125a7fb1b16823a68418,wifi/java/android/net/wifi/ScanResult.java,[],2,1,"[(498, 499, 2)]",True
264,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/DisplayRotation.java,[],17,1,"[(217, 233, 17)]",True
265,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/ActivityRecord.java,"['SurfaceControl com.android.server.wm.ActivityRecord.createAnimationBoundsLayer(Transaction)', 'int com.android.server.wm.ActivityRecord.isAppInfoGame()']",22,2,"[(418, 419, 2), (5764, 5783, 20)]",True
266,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['void com.android.systemui.statusbar.policy.MobileSignalController.<init>(Context,Config,boolean,TelephonyManager,CallbackHandler,NetworkControllerImpl,SubscriptionInfo,SubscriptionDefaults,Looper)']",8,3,"[(29, 32, 4), (66, 66, 1), (137, 139, 3)]",True
268,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/ActivityStarter.java,"['int com.android.server.wm.ActivityStarter.startActivityInner(ActivityRecord,ActivityRecord,IVoiceInteractionSession,IVoiceInteractor,int,boolean,ActivityOptions,TaskRecord,boolean)', 'void com.android.server.wm.ActivityStarter.addOrReparentStartingActivity(TaskRecord,String)']",16,2,"[(1534, 1541, 8), (2438, 2445, 8)]",True
269,edb6252578f9b76151e5125a7fb1b16823a68418,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)']",26,2,"[(3477, 3490, 14), (3532, 3543, 12)]",True
270,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,['void com.android.systemui.statusbar.policy.NetworkControllerImpl.registerListeners()'],2,1,"[(321, 322, 2)]",True
271,edb6252578f9b76151e5125a7fb1b16823a68418,wifi/java/android/net/wifi/WifiInfo.java,"['String android.net.wifi.WifiInfo.toString()', 'void android.net.wifi.WifiInfo.writeToParcel(Parcel,int)']",12,3,"[(788, 791, 4), (847, 850, 4), (892, 895, 4)]",True
272,240d78276b3206717587bea012131945c6f60179,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java,"['void com.android.systemui.statusbar.policy.HotspotControllerImpl.onStaDisconnected(String,int)', 'void com.android.systemui.statusbar.policy.HotspotControllerImpl.onStaConnected(String,int)', 'void com.android.systemui.statusbar.policy.HotspotControllerImpl.onNumClientsChanged(int)']",13,1,"[(235, 247, 13)]",True
273,240d78276b3206717587bea012131945c6f60179,telephony/java/android/telephony/data/ApnSetting.java,[],1,1,"[(1216, 1216, 1)]",True
274,240d78276b3206717587bea012131945c6f60179,wifi/java/android/net/wifi/WifiConfiguration.java,"['String android.net.wifi.WifiConfiguration.toString()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",6,4,"[(1931, 1931, 1), (2546, 2546, 1), (2624, 2625, 2), (2705, 2706, 2)]",True
275,240d78276b3206717587bea012131945c6f60179,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onNumClientsChanged(int)']",17,1,"[(3424, 3440, 17)]",True
277,7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.SetModeDeathHandler.binderDied()', 'void com.android.server.audio.AudioService.setMode(int,IBinder,String)', 'void com.android.server.audio.AudioService.setMode(int,IBinder,String)']",4,3,"[(3214, 3214, 1), (3238, 3239, 2), (3272, 3272, 1)]",True
278,7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2,core/java/com/android/internal/widget/LockPatternUtils.java,['void com.android.internal.widget.LockPatternUtils.sanitizePassword()'],9,1,"[(834, 842, 9)]",True
279,7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2,telephony/java/com/android/internal/telephony/uicc/IccUtils.java,"['byte[] com.android.internal.telephony.uicc.IccUtils.stringToAdnStringField(String,boolean)', 'byte[] com.android.internal.telephony.uicc.IccUtils.stringToAdnStringField(String)']",26,3,"[(25, 25, 1), (31, 31, 1), (902, 925, 24)]",True
280,7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2,services/core/java/com/android/server/audio/BtHelper.java,"['boolean com.android.server.audio.BtHelper.isAudioPathUp()', 'boolean com.android.server.audio.BtHelper.checkAndUpdatTwsPlusScoState(Intent,Integer)', 'void com.android.server.audio.BtHelper.updateTwsPlusScoState(BluetoothDevice,Integer)']",69,1,"[(268, 336, 69)]",True
