Unnamed: 0,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details,is_in_aff_files
649,2edeff882ab756e76b3a028a1568d8774ddc0257,core/java/android/bluetooth/le/ScanFilter.java,"['boolean android.bluetooth.le.ScanFilter.matchesServiceSolicitationUuids(ParcelUuid,ParcelUuid,List<ParcelUuid>)']",7,5,"[(263, 263, 1), (263, 263, 1), (408, 410, 3), (263, 263, 1), (263, 263, 1)]",True
650,2edeff882ab756e76b3a028a1568d8774ddc0257,core/java/android/provider/Settings.java,[],2,2,"[(8201, 8201, 1), (8355, 8355, 1)]",True
651,2edeff882ab756e76b3a028a1568d8774ddc0257,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['void com.android.systemui.statusbar.policy.MobileSignalController.updateTelephony()'],2,1,"[(514, 515, 2)]",True
652,2edeff882ab756e76b3a028a1568d8774ddc0257,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,[],3,1,"[(100, 102, 3)]",True
653,2edeff882ab756e76b3a028a1568d8774ddc0257,services/core/java/com/android/server/wm/ScreenRotationAnimation.java,[],2,1,"[(32, 33, 2)]",True
654,2edeff882ab756e76b3a028a1568d8774ddc0257,services/core/java/com/android/server/pm/PackageManagerService.java,[],2,1,"[(281, 282, 2)]",True
657,1730c08a2fd38f0ff8135692a855ada865130939,services/core/java/com/android/server/wm/WindowManagerService.java,"['void com.android.server.wm.WindowManagerService.startFreezingDisplayLocked(int,int,DisplayContent)']",7,2,"[(230, 230, 1), (5778, 5783, 6)]",True
658,1730c08a2fd38f0ff8135692a855ada865130939,core/java/android/bluetooth/BluetoothCodecConfig.java,[],3,1,"[(47, 49, 3)]",True
659,1730c08a2fd38f0ff8135692a855ada865130939,services/core/java/com/android/server/policy/PhoneWindowManager.java,"['void com.android.server.policy.PhoneWindowManager.init(Context,IWindowManager,WindowManagerFuncs)']",5,1,"[(2110, 2114, 5)]",True
660,1730c08a2fd38f0ff8135692a855ada865130939,packages/SettingsLib/src/com/android/settingslib/bluetooth/BluetoothEventManager.java,"['void com.android.settingslib.bluetooth.BluetoothEventManager.addHandler(String,Handler)']",6,1,"[(212, 217, 6)]",True
662,1730c08a2fd38f0ff8135692a855ada865130939,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,[],1,1,"[(153, 153, 1)]",True
663,1730c08a2fd38f0ff8135692a855ada865130939,wifi/java/android/net/wifi/WifiManager.java,"['int android.net.wifi.WifiManager.dppStartAuth(WifiDppConfig)', 'String android.net.wifi.WifiManager.dppGetUri(int)', 'int android.net.wifi.WifiManager.dppAddBootstrapQrCode(String)', 'int android.net.wifi.WifiManager.dppConfiguratorAdd(String,String,int)', 'String android.net.wifi.WifiManager.getCapabilities(String)', 'void android.net.wifi.WifiManager.dppStopListen()', 'int android.net.wifi.WifiManager.dppListen(String,int,boolean,boolean)', 'String android.net.wifi.WifiManager.dppConfiguratorGetKey(int)', 'int android.net.wifi.WifiManager.dppBootstrapRemove(int)', 'int android.net.wifi.WifiManager.dppBootstrapGenerate(WifiDppConfig)', 'int android.net.wifi.WifiManager.dppConfiguratorRemove(int)']",185,1,"[(3996, 4180, 185)]",True
664,1730c08a2fd38f0ff8135692a855ada865130939,packages/SettingsLib/tests/robotests/src/com/android/settingslib/bluetooth/A2dpProfileTest.java,[],1,1,"[(132, 132, 1)]",True
665,1730c08a2fd38f0ff8135692a855ada865130939,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,['void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateLocalProfiles()'],7,2,"[(100, 100, 1), (222, 227, 6)]",True
667,1730c08a2fd38f0ff8135692a855ada865130939,services/core/java/com/android/server/am/ActivityManagerService.java,[],2,1,"[(302, 303, 2)]",True
668,1730c08a2fd38f0ff8135692a855ada865130939,core/java/android/nfc/cardemulation/ApduServiceInfo.java,[],3,3,"[(62, 62, 1), (78, 78, 1), (84, 84, 1)]",True
669,1730c08a2fd38f0ff8135692a855ada865130939,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.satisfiesMobileNetworkDataCheck(NetworkCapabilities)', 'void com.android.server.ConnectivityService.handleUpdateTCPBuffersfor5G()', 'boolean com.android.server.ConnectivityService.isMobileNetwork(NetworkAgentInfo)', 'boolean com.android.server.ConnectivityService.isBestMobileMultiNetwork(NetworkAgentInfo,NetworkCapabilities,NetworkAgentInfo,NetworkCapabilities,NetworkCapabilities)', 'int com.android.server.ConnectivityService.getIntSpecifier(NetworkSpecifier)', 'boolean com.android.server.ConnectivityService.satisfiesMobileMultiNetworkDataCheck(NetworkCapabilities,NetworkCapabilities)']",68,1,"[(5923, 5990, 68)]",True
670,1730c08a2fd38f0ff8135692a855ada865130939,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.<init>(Context,Installer,boolean,boolean)', 'void com.android.server.pm.PackageManagerService.removeInstalledPackageLI(Package,boolean)', 'void com.android.server.pm.PackageManagerService.cleanPackageDataStructuresLILPw(Package,boolean)']",89,2,"[(2720, 2742, 23), (12264, 12329, 66)]",True
671,1730c08a2fd38f0ff8135692a855ada865130939,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,"['void com.android.systemui.statusbar.policy.WifiSignalController.<init>(Context,boolean,CallbackHandler,NetworkControllerImpl,WifiManager)']",3,1,"[(56, 58, 3)]",True
672,1730c08a2fd38f0ff8135692a855ada865130939,core/java/android/nfc/cardemulation/AidGroup.java,[],5,1,"[(53, 57, 5)]",True
673,1730c08a2fd38f0ff8135692a855ada865130939,core/java/android/provider/Settings.java,[],2,2,"[(8201, 8201, 1), (8355, 8355, 1)]",True
675,1581c348fc5d6cbf1673b3dbc5960637f891d488,services/core/java/com/android/server/wm/DisplayContent.java,['int com.android.server.wm.DisplayContent.TaskStackContainers.getOrientation()'],5,1,"[(3542, 3546, 5)]",True
676,1581c348fc5d6cbf1673b3dbc5960637f891d488,services/core/java/com/android/server/am/ActivityManagerService.java,"['int com.android.server.am.ActivityManagerService.startActivityAsUser(IApplicationThread,String,Intent,String,IBinder,String,int,int,ProfilerInfo,Bundle,int)', 'int com.android.server.am.ActivityManagerService.startActivityWithConfig(IApplicationThread,String,Intent,String,IBinder,String,int,int,Configuration,Bundle,int)', 'int com.android.server.am.ActivityManagerService.startActivityAsUserEmpty(IApplicationThread,String,Intent,String,IBinder,String,int,int,ProfilerInfo,Bundle,int)', 'int com.android.server.am.ActivityManagerService.startActivityAsCaller(IApplicationThread,String,Intent,String,IBinder,String,int,int,ProfilerInfo,Bundle,boolean,int)', 'WaitResult com.android.server.am.ActivityManagerService.startActivityAndWait(IApplicationThread,String,Intent,String,IBinder,String,int,int,ProfilerInfo,Bundle,int)', 'int com.android.server.am.ActivityManagerService.startActivityAsUser(IApplicationThread,String,Intent,String,IBinder,String,int,int,ProfilerInfo,Bundle,int,boolean)', 'SleepToken com.android.server.am.ActivityManagerService.acquireSleepToken(String,int)', 'boolean com.android.server.am.ActivityManagerService.applyOomAdjLocked(ProcessRecord,boolean,long,long)']",228,5,"[(316, 318, 3), (414, 416, 3), (5169, 5367, 199), (16164, 16180, 17), (24608, 24613, 6)]",True
679,1581c348fc5d6cbf1673b3dbc5960637f891d488,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['boolean com.android.settingslib.bluetooth.CachedBluetoothDevice.isA2dpDevice()'],6,2,"[(32, 33, 2), (1228, 1231, 4)]",True
682,1581c348fc5d6cbf1673b3dbc5960637f891d488,services/core/java/com/android/server/Watchdog.java,[],1,1,"[(52, 52, 1)]",True
683,1581c348fc5d6cbf1673b3dbc5960637f891d488,services/core/java/com/android/server/NetworkTimeUpdateService.java,"['void com.android.server.NetworkTimeUpdateService.resetAlarm(long)', 'void com.android.server.NetworkTimeUpdateService.registerForTelephonyIntents()', 'long com.android.server.NetworkTimeUpdateService.getNitzAge()', 'void com.android.server.NetworkTimeUpdateService.SettingsObserver.onChange(boolean)', 'void com.android.server.NetworkTimeUpdateService.NetworkTimeUpdateCallback.onLost(Network)', 'void com.android.server.NetworkTimeUpdateService.NetworkTimeUpdateCallback.onAvailable(Network)', 'void com.android.server.NetworkTimeUpdateService.updateSystemClock(int)', 'void com.android.server.NetworkTimeUpdateService.dump(FileDescriptor,PrintWriter,String[])', 'void com.android.server.NetworkTimeUpdateService.SettingsObserver.<init>(Handler,int)', 'void com.android.server.NetworkTimeUpdateService.SettingsObserver.observe(Context)', 'void com.android.server.NetworkTimeUpdateService.systemRunning()', 'boolean com.android.server.NetworkTimeUpdateService.isAutomaticTimeRequested()', 'void com.android.server.NetworkTimeUpdateService.MyHandler.handleMessage(Message)', 'void com.android.server.NetworkTimeUpdateService.MyHandler.<init>(Looper)', 'void com.android.server.NetworkTimeUpdateService.onPollNetworkTime(int)', 'void com.android.server.NetworkTimeUpdateService.registerForAlarms()', 'void com.android.server.NetworkTimeUpdateService.onPollNetworkTimeUnderWakeLock(int)']",205,1,"[(124, 328, 205)]",True
684,1581c348fc5d6cbf1673b3dbc5960637f891d488,services/core/java/com/android/server/am/ActiveServices.java,"['void com.android.server.am.ActiveServices.realStartServiceLocked(ServiceRecord,ProcessRecord,boolean)']",6,1,"[(2547, 2552, 6)]",True
685,1581c348fc5d6cbf1673b3dbc5960637f891d488,services/core/java/com/android/server/StorageManagerService.java,[],4,1,"[(128, 131, 4)]",True
687,1581c348fc5d6cbf1673b3dbc5960637f891d488,services/core/java/com/android/server/audio/AudioService.java,['void com.android.server.audio.AudioService.setBluetoothScoOn(boolean)'],10,1,"[(3265, 3274, 10)]",True
689,1581c348fc5d6cbf1673b3dbc5960637f891d488,packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java,['void com.android.systemui.statusbar.StatusBarMobileView.updateState(MobileIconState)'],1,1,"[(216, 216, 1)]",True
691,1581c348fc5d6cbf1673b3dbc5960637f891d488,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.handleUpdateTCPBuffersfor5G()', 'int com.android.server.ConnectivityService.getIntSpecifier(NetworkSpecifier)', 'boolean com.android.server.ConnectivityService.isBestMobileMultiNetwork(NetworkAgentInfo,NetworkCapabilities,NetworkAgentInfo,NetworkCapabilities,NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.isMobileNetwork(NetworkAgentInfo)', 'boolean com.android.server.ConnectivityService.satisfiesMobileMultiNetworkDataCheck(NetworkCapabilities,NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.satisfiesMobileNetworkDataCheck(NetworkCapabilities)']",69,1,"[(6040, 6108, 69)]",True
692,1581c348fc5d6cbf1673b3dbc5960637f891d488,core/java/android/provider/Settings.java,[],2,2,"[(8050, 8050, 1), (8199, 8199, 1)]",True
694,645ae5df5346c679626d708a62c0a24d6b294f1a,core/java/android/view/Choreographer.java,"['void android.view.Choreographer.setMotionEventInfo(int,int)']",7,1,"[(276, 282, 7)]",True
696,b0fb644c3eaa60930300e3689e6652de7c21d4f7,services/core/java/com/android/server/audio/AudioService.java,"['boolean com.android.server.audio.AudioService.handleBtScoActiveDeviceChange(BluetoothDevice,boolean)']",31,1,"[(3679, 3709, 31)]",True
697,59a28bc92ad55fd0c19ce28047f205978aed52ca,services/core/java/com/android/server/am/ActivityManagerService.java,"['void com.android.server.am.ActivityManagerService.networkOptsCheck(int,String)', 'void com.android.server.am.ActivityManagerService.updateOomAdjLocked()']",5,2,"[(3512, 3513, 2), (25070, 25072, 3)]",True
698,a9808279aa66eb64ea573100d13cf753bf293a4c,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,"['void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.<init>(Context,LocalBluetoothAdapter,CachedBluetoothDeviceManager,BluetoothEventManager)']",8,1,"[(164, 171, 8)]",True
701,1452baeffa18c2760dac56bee26c20fa12a499a3,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.isMobileNetwork(NetworkAgentInfo)', 'int com.android.server.ConnectivityService.getIntSpecifier(NetworkSpecifier)', 'boolean com.android.server.ConnectivityService.satisfiesMobileMultiNetworkDataCheck(NetworkCapabilities,NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.satisfiesMobileNetworkDataCheck(NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.isBestMobileMultiNetwork(NetworkAgentInfo,NetworkCapabilities,NetworkAgentInfo,NetworkCapabilities,NetworkCapabilities)']",59,1,"[(5941, 5999, 59)]",True
706,2e25c298c5c5a069e5525397e99952d4d7f01b8b,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.adjustSuggestedStreamVolume(int,int,int,String,String,int)']",4,1,"[(1422, 1425, 4)]",True
707,4f3815fffae8119b8607fe1e7ec8f00b095962ea,services/core/java/com/android/server/am/ActivityManagerService.java,[],2,1,"[(395, 396, 2)]",True
709,4646ace2d5aecc79f895d6273c928602852d7f12,packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java,['void com.android.providers.settings.DatabaseHelper.loadGlobalSettings(SQLiteDatabase)'],2,1,"[(2604, 2605, 2)]",True
712,4646ace2d5aecc79f895d6273c928602852d7f12,packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBottomAreaView.java,['void com.android.systemui.statusbar.phone.KeyguardBottomAreaView.updateEmergencyButton()'],4,1,"[(921, 924, 4)]",True
715,595572aed3270fda20949d9c19381969d40ecfd4,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['int com.android.systemui.statusbar.policy.MobileSignalController.getCurrentIconId()', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobileIconGroup.<init>(String,int[][],int[][],int[],int,int,int,int,int,int,int,boolean,int,int,int,int,int)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobileIconGroup.<init>(String,int[][],int[][],int[],int,int,int,int,int,int,int,boolean,int)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobileIconGroup.<init>(String,int[][],int[][],int[],int,int,int,int,int,int,int,boolean,int,int,int,int,int)']",23,3,"[(271, 276, 6), (836, 847, 12), (853, 857, 5)]",True
718,4e4914b22b779e6376bb00ae20636175b2a70d8c,telecomm/java/android/telecom/Connection.java,[],7,1,"[(331, 337, 7)]",True
719,4e4914b22b779e6376bb00ae20636175b2a70d8c,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,[],5,3,"[(144, 144, 1), (334, 335, 2), (802, 803, 2)]",True
720,4e4914b22b779e6376bb00ae20636175b2a70d8c,telecomm/java/android/telecom/ConnectionService.java,[],2,1,"[(184, 185, 2)]",True
721,4e4914b22b779e6376bb00ae20636175b2a70d8c,telecomm/java/android/telecom/Call.java,['String android.telecom.Call.Details.capabilitiesToString(int)'],7,2,"[(355, 359, 5), (537, 538, 2)]",True
722,0d68733d6363c270aed49b9be40c2b8ca41c3c52,services/usb/java/com/android/server/usb/UsbDeviceManager.java,[],5,1,"[(1562, 1566, 5)]",True
723,af01b38e0a0664bc87b649248b0c13fbe0925193,services/usb/java/com/android/server/usb/UsbDeviceManager.java,['String com.android.server.usb.UsbDeviceManager.UsbHandler.getChargingFunctions()'],5,1,"[(1346, 1350, 5)]",True
