Unnamed: 0,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details,is_in_aff_files
21,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,"['void com.android.systemui.statusbar.phone.StatusBar.startKeyguard()', 'void com.android.systemui.statusbar.phone.StatusBar.onCameraLaunchGestureDetected(int)']",2,2,"[(1270, 1270, 1), (3843, 3843, 1)]",True
22,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardSliceProvider.java,['boolean com.android.systemui.keyguard.KeyguardSliceProvider.needsMediaLocked()'],4,2,"[(0, 0, 0), (232, 235, 4)]",True
23,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/statusbar/phone/NavigationModeController.java,"['void com.android.systemui.statusbar.phone.NavigationModeController.OmniSettingsObserver.<init>(Handler)', 'void com.android.systemui.statusbar.phone.NavigationModeController.OmniSettingsObserver.onChange(boolean,Uri)']",14,1,"[(165, 178, 14)]",True
25,160034a542fd4cfe183b93b3a4888dc7c4f68b65,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['VerifyCredentialResponse com.android.server.locksettings.LockSettingsService.checkCredential(byte[],int,int,ICheckCredentialProgressCallback)']",9,1,"[(1799, 1807, 9)]",True
26,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/classifier/FalsingManagerProxy.java,[],0,1,"[(0, 0, 0)]",True
29,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/statusbar/phone/EdgeBackGestureHandler.java,[],2,1,"[(34, 35, 2)]",True
31,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationIconContainer.java,[],2,1,"[(131, 132, 2)]",True
32,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/statusbar/notification/row/wrapper/NotificationMediaTemplateViewWrapper.java,"['void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.removeOnPreDrawListener()', 'void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.startTimer()', 'void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.addOnPreDrawListener()']",17,2,"[(72, 72, 1), (224, 239, 16)]",True
33,160034a542fd4cfe183b93b3a4888dc7c4f68b65,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(336, 429, 94), (642, 705, 64)]",True
34,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/qs/QSFragment.java,"['void com.android.systemui.qs.QSFragment.setQsExpansion(float,float)', 'QuickQSPanel com.android.systemui.qs.QSFragment.getQuickQsPanel()']",3,2,"[(333, 333, 1), (502, 503, 2)]",True
35,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelView.java,"['void com.android.systemui.statusbar.phone.NotificationPanelView.loadDimens()', 'boolean com.android.systemui.statusbar.phone.NotificationPanelView.onInterceptTouchEvent(MotionEvent)', 'void com.android.systemui.statusbar.phone.NotificationPanelView.onStateChanged(int)', 'boolean com.android.systemui.statusbar.phone.NotificationPanelView.shouldQuickSettingsIntercept(float,float,float)', 'void com.android.systemui.statusbar.phone.NotificationPanelView.launchCamera(boolean,int)', 'void com.android.systemui.statusbar.phone.NotificationPanelView.updateDoubleTapToSleep(boolean)', 'void com.android.systemui.statusbar.phone.NotificationPanelView.PanelExpansionListener.onPanelExpansionChanged(float,boolean)', 'boolean com.android.systemui.statusbar.phone.NotificationPanelView.isQsSecureExpandDisabled()', 'void com.android.systemui.statusbar.phone.NotificationPanelView.updateSettings()', 'void com.android.systemui.statusbar.phone.NotificationPanelView.PanelExpansionListener.onQsExpansionChanged(float)', 'void com.android.systemui.statusbar.phone.NotificationPanelView.setPulseReason(int)']",57,7,"[(45, 46, 2), (504, 505, 2), (923, 923, 1), (1425, 1428, 4), (1833, 1833, 1), (2862, 2864, 3), (3222, 3265, 44)]",True
37,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/statusbar/phone/DozeParameters.java,[],1,1,"[(37, 37, 1)]",True
38,160034a542fd4cfe183b93b3a4888dc7c4f68b65,packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/NotificationStackScrollLayout.java,"['void com.android.systemui.statusbar.notification.stack.NotificationStackScrollLayout.updateClipping()', 'void com.android.systemui.statusbar.notification.stack.NotificationStackScrollLayout.updateBackgroundBounds()']",6,3,"[(510, 510, 1), (1360, 1363, 4), (2537, 2537, 1)]",True
