filename,#author,#cmt,changeloc,#issue,#issue-cmt,issueLoc
core/java/android/net/LinkQualityInfo.java,3,4,298,3,4,298
wifi/java/android/net/wifi/aware/SubscribeConfig.java,2,19,480,13,19,480
core/tests/coretests/src/android/net/http/DefaultHttpClientProxyTest.java,1,1,27,0,0,0
core/java/android/service/autofill/DateValueSanitizer.java,2,3,127,1,1,2
services/autofill/java/com/android/server/autofill/Session.java,12,221,8397,89,145,5305
media/mca/filterpacks/java/android/filterpacks/base/GLTextureTarget.java,2,2,67,0,0,0
packages/PackageInstaller/src/com/android/packageinstaller/EventResultPersister.java,1,2,357,0,0,0
services/core/java/com/android/server/hdmi/HdmiMhlLocalDeviceStub.java,1,2,49,2,2,49
packages/SettingsLib/src/com/android/settingslib/suggestions/SuggestionControllerMixin.java,3,8,181,0,0,0
services/backup/java/com/android/server/backup/encryption/chunking/BackupWriter.java,1,1,43,1,1,43
tests/AmSlam/src/test/amslam/subreceivers/PingReceiver008.java,1,1,21,1,1,21
packages/FakeOemFeatures/src/com/android/fakeoemfeatures/FakeApp.java,3,4,165,0,0,0
services/tests/servicestests/src/com/android/server/om/OverlayManagerServiceImplTests.java,1,2,508,2,2,508
packages/SystemUI/src/com/android/systemui/statusbar/notification/NotificationActivityStarter.java,1,1,39,0,0,0
services/tests/wmtests/src/com/android/server/wm/WindowProcessControllerMapTests.java,1,1,130,1,1,130
core/java/android/view/textclassifier/EntityConfidence.java,3,5,245,4,4,188
core/java/android/annotation/AnyRes.java,1,1,39,0,0,0
core/tests/coretests/src/android/util/PatternsTest.java,6,16,1005,9,9,2789
media/mca/effect/java/android/media/effect/effects/PosterizeEffect.java,1,1,31,0,0,0
tests/Camera2Tests/SmartCamera/SimpleCamera/tests/src/androidx/media/filterfw/samples/simplecamera/IfElseFilterTest.java,1,1,111,1,1,111
graphics/java/android/graphics/LeakyTypefaceStorage.java,1,2,172,1,2,172
packages/SystemUI/tests/src/com/android/systemui/utils/leaks/FakeManagedProfileController.java,1,2,44,0,0,0
core/java/android/app/backup/WallpaperBackupHelper.java,5,20,534,3,3,16
core/java/android/accounts/AccountManager.java,40,144,11997,53,65,2503
services/core/java/com/android/server/input/ConfigurationProcessor.java,1,1,121,1,1,121
tests/utils/testutils/java/android/os/test/TestLooper.java,2,4,856,2,4,856
core/tests/coretests/src/android/view/DisabledLongpressTest.java,2,2,22,1,1,17
packages/SystemUI/legacy/recents/src/com/android/systemui/recents/events/activity/LaunchTaskSucceededEvent.java,0,0,0,0,0,0
core/java/android/service/carrier/CarrierMessagingService.java,4,7,649,0,0,0
services/core/java/com/android/server/hdmi/HdmiCecController.java,8,65,2636,23,25,437
packages/SystemUI/tests/src/com/android/systemui/doze/DozeSuspendScreenStatePreventingAdapterTest.java,4,5,114,3,3,197
telephony/java/com/android/internal/telephony/EncodeException.java,2,3,23,1,2,8
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big029.java,1,1,4020,0,0,0
tests/AmSlam/src/test/amslam/subreceivers/PingReceiver089.java,1,1,21,1,1,21
core/tests/coretests/src/android/content/pm/PackageManagerTests.java,22,70,7654,23,32,4279
core/java/android/app/ApplicationPackageManager.java,72,250,6667,115,135,3049
packages/SystemUI/src/com/android/systemui/assist/AssistOrbView.java,4,4,303,1,1,2
telephony/java/android/telephony/ims/ImsUtListener.java,1,2,216,1,2,216
obex/javax/obex/Operation.java,5,7,526,1,1,2
tests/Camera2Tests/SmartCamera/SimpleCamera/src/androidx/media/filterfw/FrameManager.java,2,2,475,2,2,475
wifi/java/android/net/wifi/p2p/nsd/WifiP2pUpnpServiceResponse.java,1,1,159,0,0,0
core/java/android/text/TextDirectionHeuristics.java,5,15,794,1,1,120
core/java/com/android/internal/widget/WatchListDecorLayout.java,1,2,332,5,5,1313
media/tests/MediaFrameworkTest/src/com/android/mediaframeworktest/MediaRecorderStressTestRunner.java,6,14,296,0,0,0
nfc-extras/java/com/android/nfc_extras/EeInitializationException.java,1,1,27,1,1,27
core/java/android/service/trust/TrustAgentService.java,10,26,968,15,16,476
core/java/android/view/ViewStructure.java,8,51,903,19,25,407
core/java/android/text/method/SingleLineTransformationMethod.java,2,5,205,0,0,0
core/tests/coretests/src/android/widget/TextViewActivityTest.java,9,54,1967,36,55,2088
core/java/android/net/NetworkInfo.java,19,47,1975,22,27,459
core/java/android/util/PrintStreamPrinter.java,1,3,120,0,0,0
services/core/java/com/android/server/location/LocationBasedCountryDetector.java,2,2,51,1,1,11
services/tests/uiservicestests/src/com/android/server/UiModeManagerServiceTest.java,1,3,173,0,0,0
core/java/android/app/usage/ExternalStorageStats.java,1,7,177,6,7,177
tests/AmSlam/src/test/amslam/subreceivers/PingReceiver034.java,1,1,21,1,1,21
services/tests/servicestests/src/com/android/server/BinderCallsStatsServiceTest.java,1,3,190,1,1,18
core/tests/coretests/src/android/content/ContextTest.java,3,3,96,0,0,0
tests/HwAccelerationTest/src/com/android/test/hwui/PixelCopyWindow.java,1,1,98,1,1,98
core/java/android/widget/NumberPicker.java,29,110,8946,20,24,596
tests/WindowAnimationJank/src/android/windowanimationjank/Utils.java,1,1,118,1,1,118
core/tests/bluetoothtests/src/android/bluetooth/BluetoothStressTest.java,3,4,223,1,2,12
core/tests/coretests/src/android/widget/layout/linear/LLOfButtons1.java,2,2,6,1,1,4
packages/SettingsLib/src/com/android/settingslib/utils/AsyncLoaderCompat.java,1,1,111,1,1,111
startop/iorap/src/com/google/android/startop/iorap/CheckHelpers.java,1,1,46,1,1,46
packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconControllerImpl.java,6,12,560,6,6,733
services/core/java/com/android/server/tv/TvRemoteService.java,1,1,388,0,0,0
services/core/java/com/android/server/vr/EnabledComponentsObserver.java,2,7,355,7,8,917
core/java/android/util/apk/ByteBufferDataSource.java,1,2,68,1,2,68
core/java/android/net/metrics/NetworkEvent.java,6,16,259,20,22,280
services/core/java/com/android/server/am/UserState.java,6,16,169,14,14,156
core/java/android/net/NetworkKey.java,5,7,207,8,8,230
core/java/android/hardware/camera2/TotalCaptureResult.java,5,11,251,9,9,243
core/tests/coretests/src/android/widget/layout/table/FixedWidth.java,1,1,4,0,0,0
packages/SettingsLib/src/com/android/settingslib/core/instrumentation/MetricsFeatureProvider.java,3,12,761,1,8,125
services/core/java/com/android/server/inputmethod/InputMethodUtils.java,1,13,292,5,9,246
services/tests/servicestests/src/com/android/server/hdmi/HdmiCecLocalDeviceAudioSystemTest.java,4,35,2229,11,11,474
services/tests/servicestests/src/com/android/server/am/BroadcastRecordTest.java,4,5,213,3,3,205
core/java/com/android/internal/graphics/palette/Target.java,1,1,435,0,0,0
services/devicepolicy/java/com/android/server/devicepolicy/DevicePolicyConstants.java,2,3,177,1,1,37
test-base/src/junit/framework/AssertionFailedError.java,0,0,0,0,0,0
services/core/java/com/android/server/lights/LightsService.java,11,20,891,9,15,1012
packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/NavigationBarRotationContextTest.java,3,3,175,1,1,107
services/core/java/com/android/server/notification/RankingHelper.java,20,134,5633,45,54,2117
core/java/android/os/SynchronousResultReceiver.java,1,2,94,2,2,28
core/java/android/view/ViewManager.java,2,4,91,1,1,10
packages/PrintRecommendationService/src/com/android/printservice/recommendation/plugin/mdnsFilter/VendorConfig.java,2,2,13,0,0,0
keystore/java/android/security/keystore/AndroidKeyStoreECPublicKey.java,1,3,73,3,4,130
services/tests/wmtests/src/com/android/server/wm/LaunchParamsControllerTests.java,4,7,290,4,6,289
packages/SystemUI/legacy/recents/src/com/android/systemui/recents/events/ui/DraggingInRecentsEndedEvent.java,0,0,0,0,0,0
