project,aff_files,aff_files_count
L-18.1,"packages/SystemUI/src/com/android/systemui/qs/QuickStatusBarHeader.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/CollapsedStatusBarFragment.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/RotationButtonController.java,packages/SystemUI/src/com/android/systemui/qs/tiles/DndTile.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationShadeWindowViewController.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/NavigationBarInflaterView.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/HeadsUpAppearanceController.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarView.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/FloatingRotationButton.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarKeyguardViewManager.java,packages/SystemUI/src/com/android/systemui/recents/OverviewProxyService.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/Clock.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/NavigationBarView.java,packages/SystemUI/src/com/android/systemui/statusbar/NavigationBarController.java,packages/SystemUI/src/com/android/systemui/settings/BrightnessController.java,packages/SystemUI/src/com/android/systemui/statusbar/notification/ActivityLaunchAnimator.java,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSTileImpl.java,packages/SystemUI/src/com/android/systemui/biometrics/FODCircleView.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBouncer.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/ClockController.java,packages/SystemUI/src/com/android/systemui/tuner/TunerService.java,packages/SystemUI/src/com/android/systemui/statusbar/VisualizerView.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/BrightnessMirrorController.java,packages/SystemUI/src/com/android/systemui/biometrics/FODCircleViewImpl.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelViewController.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/KeyButtonView.java,packages/SystemUI/src/com/android/systemui/BatteryMeterView.java,packages/SystemUI/src/com/android/systemui/qs/QSAnimator.java,packages/SystemUI/src/com/android/systemui/statusbar/NotificationMediaManager.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/NavigationBarFragment.java,packages/SystemUI/src/com/android/systemui/Dependency.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/EdgeBackGestureHandler.java,packages/SystemUI/src/com/android/systemui/bubbles/BubbleController.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/ContextualButton.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationShadeWindowController.java",36
