filename,#author,#cmt,changeloc,#issue,#issue-cmt,issueLoc
apct-tests/perftests/core/src/android/text/SystemFontsPerfTest.java,1,1,49,1,1,49
packages/SystemUI/plugin/src/com/android/systemui/plugins/NavigationEdgeBackPlugin.java,6,7,94,2,2,8
services/core/java/com/android/server/wm/ViewServer.java,2,2,9,0,0,0
core/java/android/os/BatteryManager.java,29,49,802,24,33,287
graphics/java/android/graphics/BaseCanvas.java,11,39,1607,26,34,863
tools/powermodel/src/com/android/powermodel/AppActivity.java,1,1,80,0,0,0
services/core/java/com/android/server/display/whitebalance/DisplayWhiteBalanceThrottler.java,1,2,229,0,0,0
packages/SystemUI/src/com/android/systemui/statusbar/phone/DarkIconDispatcherImpl.java,6,17,341,12,13,106
packages/SystemUI/src/com/android/systemui/clipboardoverlay/ClipboardOverlayUtils.java,1,5,132,5,6,161
core/java/android/text/AndroidCharacter.java,3,7,191,1,1,6
core/java/android/content/UndoOwner.java,2,4,79,3,3,33
core/tests/coretests/src/android/widget/scroll/ScrollViewButtonsAndLabels.java,2,2,9,1,1,4
packages/SettingsLib/tests/robotests/src/com/android/settingslib/enterprise/BiometricActionDisabledByAdminControllerTest.java,3,6,133,7,7,91
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/manymethods/Big043.java,1,1,4020,0,0,0
packages/SystemUI/src/com/android/systemui/GuestSessionNotification.java,1,2,136,1,2,136
cmds/uiautomator/library/testrunner-src/com/android/uiautomator/core/ShellUiAutomatorBridge.java,9,10,169,7,8,147
services/core/java/com/android/server/accounts/TokenCache.java,5,6,346,4,4,181
media/mca/filterfw/java/android/filterfw/core/GraphRunner.java,4,7,122,2,5,20
services/appprediction/java/com/android/server/appprediction/AppPredictionPerUserService.java,5,23,1126,17,24,1130
core/java/android/hardware/display/AmbientDisplayConfiguration.java,7,17,313,8,11,343
packages/SettingsLib/search/stub-src/com/android/settingslib/search/SearchIndexableResourcesTv.java,1,1,23,1,1,23
core/java/android/content/BroadcastReceiver.java,19,45,2369,12,19,140
packages/SystemUI/src/com/android/systemui/colorextraction/SysuiColorExtractor.java,8,32,988,12,17,510
packages/SettingsLib/src/com/android/settingslib/media/InfoMediaDevice.java,6,21,330,17,21,330
packages/SystemUI/src/com/android/systemui/biometrics/UdfpsKeyguardView.java,4,27,950,10,13,506
core/tests/coretests/src/android/view/MutateDrawableTest.java,1,1,5,0,0,0
services/core/java/com/android/server/FgThread.java,5,6,40,3,3,23
core/java/com/android/internal/widget/RecyclerView.java,11,20,12517,10,16,221
core/java/android/database/sqlite/SQLiteStatement.java,11,45,1534,5,10,25
packages/SystemUI/src/com/android/systemui/statusbar/notification/logging/NotificationCounters.java,2,2,6,1,1,3
services/core/java/com/android/server/audio/MediaFocusControl.java,10,41,2955,21,24,783
core/java/android/hardware/input/VirtualMouseButtonEvent.java,1,1,180,2,2,360
graphics/java/android/graphics/BlurMaskFilter.java,6,10,194,0,0,0
packages/SettingsLib/src/com/android/settingslib/fuelgauge/PowerAllowlistBackend.java,1,1,12,1,1,12
telephony/java/com/android/telephony/Rlog.java,1,2,308,1,2,308
apex/blobstore/service/java/com/android/server/blob/BlobMetadata.java,3,30,1556,18,24,1324
services/core/java/com/android/server/biometrics/sensors/fingerprint/aidl/FingerprintInternalCleanupClient.java,3,10,133,4,10,161
services/core/java/com/android/server/pm/PackageManagerService.java,308,2774,185968,1223,2051,116738
services/core/java/com/android/server/am/BaseAppStateDurationsTracker.java,1,3,332,2,5,395
errorprone/tests/res/android/annotation/SdkConstant.java,1,1,36,1,1,36
packages/SystemUI/plugin/src/com/android/systemui/plugins/FalsingPlugin.java,1,3,60,2,3,60
core/java/android/view/inputmethod/IAccessibilityInputMethodSessionInvoker.java,1,1,84,0,0,0
services/core/java/com/android/server/pm/dex/ArtStatsLogUtils.java,5,16,1047,6,16,1047
packages/SystemUI/src/com/android/systemui/statusbar/phone/CentralSurfaces.java,20,57,470,25,29,207
core/java/android/graphics/fonts/FontManager.java,2,11,718,6,11,718
core/tests/coretests/src/android/provider/DocumentsProviderTest.java,4,7,186,4,6,210
apex/jobscheduler/service/java/com/android/server/tare/TareUtils.java,1,8,137,3,10,169
graphics/java/android/graphics/BaseRecordingCanvas.java,3,11,154,9,11,149
services/core/java/com/android/server/signedconfig/SignedConfig.java,1,3,222,1,3,222
core/java/android/webkit/WebResourceRequest.java,5,9,113,2,3,18
core/java/android/provider/FontsContract.java,6,33,1720,29,34,2192
core/java/android/service/translation/OnTranslationResultCallbackWrapper.java,1,4,134,3,5,215
core/java/android/util/MutableByte.java,1,3,31,2,3,31
core/java/android/content/pm/SigningDetails.java,2,2,1071,2,2,1071
packages/PrintSpooler/src/com/android/printspooler/ui/PrintErrorFragment.java,2,2,134,0,0,0
packages/SystemUI/src/com/android/systemui/statusbar/phone/dagger/StatusBarPhoneModule.java,31,113,1233,66,103,1197
services/core/java/com/android/server/integrity/serializer/RuleSerializeException.java,1,1,32,1,1,32
services/core/java/com/android/server/pm/InstantAppRegistry.java,19,62,3429,29,42,1618
core/java/android/database/sqlite/SQLiteDirectCursorDriver.java,4,15,379,3,3,14
core/java/android/app/ResourcesManager.java,39,127,9325,67,84,4787
core/java/android/service/wallpaper/EngineWindowPage.java,1,4,294,0,0,0
core/java/android/content/res/loader/ResourcesProvider.java,2,6,481,4,6,481
core/java/android/hardware/camera2/params/HighSpeedVideoConfiguration.java,2,2,182,1,1,25
core/java/android/service/contentcapture/FlushMetrics.java,1,2,158,1,2,158
apct-tests/perftests/core/src/android/text/CanvasDrawTextTest.java,2,3,91,2,2,86
apct-tests/perftests/textclassifier/src/android/view/textclassifier/TextClassifierPerfTest.java,1,1,88,2,2,176
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/manymethods/Big020.java,1,1,4020,0,0,0
core/tests/coretests/src/android/content/SecondaryUserContentResolverTest.java,4,6,53,2,3,6
services/core/java/com/android/server/location/contexthub/AuthStateDenialTimer.java,1,1,105,1,1,105
core/tests/coretests/src/android/widget/focus/DescendantFocusabilityTest.java,1,1,9,0,0,0
tools/traceinjection/test/com/android/traceinjection/InjectionTests.java,1,1,246,0,0,0
core/java/com/android/internal/os/KernelCpuUidTimeReader.java,5,14,1638,9,15,1694
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/Service18.java,1,1,24,0,0,0
core/java/android/service/autofill/augmented/FillWindow.java,7,16,367,12,14,385
core/tests/coretests/src/android/widget/scroll/RequestRectangleVisible.java,2,2,10,1,1,4
core/java/android/util/Spline.java,5,7,818,1,2,650
core/java/com/android/internal/policy/PhoneWindow.java,62,181,5438,119,151,3946
core/java/com/android/internal/util/function/pooled/PooledFunction.java,1,1,36,0,0,0
core/tests/coretests/src/android/accessibilityservice/AccessibilityServiceTest.java,2,2,230,1,1,104
core/java/android/service/autofill/RequiredValidators.java,3,4,106,3,4,106
services/core/java/com/android/server/broadcastradio/hal1/Tuner.java,2,8,108,7,8,108
services/accessibility/java/com/android/server/accessibility/AccessibilityShellCommand.java,4,7,188,3,6,185
core/java/android/permission/PermissionUsageHelper.java,2,31,2324,8,17,1937
core/java/com/android/internal/os/LongArrayMultiStateCounter.java,1,6,324,1,6,324
core/java/android/view/WindowInsetsAnimation.java,3,5,458,1,2,10
packages/BackupEncryption/src/com/android/server/backup/encryption/chunking/Chunker.java,0,0,0,0,0,0
core/tests/coretests/src/android/widget/listview/ListWithEmptyView.java,1,1,4,0,0,0
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/MainActivity.java,1,2,105,0,0,0
core/tests/coretests/src/android/widget/gridview/GridSetSelectionStackFromBottom.java,0,0,0,0,0,0
services/core/java/com/android/server/vibrator/ComposePrimitivesVibratorStep.java,2,3,150,2,2,91
rs/java/android/renderscript/Double2.java,2,3,379,1,2,10
services/core/java/com/android/server/vibrator/VibrationScaler.java,1,6,330,4,8,547
services/people/java/com/android/server/people/data/AppUsageStatsData.java,1,1,52,1,1,52
packages/CarrierDefaultApp/tests/unit/src/com/android/carrierdefaultapp/TestContext.java,1,1,60,1,1,60
core/java/android/content/integrity/RuleSet.java,3,6,105,4,6,105
packages/SystemUI/shared/src/com/android/systemui/shared/recents/model/ThumbnailData.java,12,23,152,18,25,159
media/packages/BluetoothMidiService/tests/unit/src/com/android/bluetoothmidiservice/BluetoothMidiEncoderTest.java,2,4,520,4,8,1496
core/java/android/text/style/ForegroundColorSpan.java,5,10,280,2,2,61
core/java/android/print/PrinterCapabilitiesInfo.java,5,12,1675,2,2,6
core/tests/coretests/src/android/view/inputmethod/InputMethodInfoTest.java,6,10,179,6,7,134
packages/SettingsLib/src/com/android/settingslib/suggestions/SuggestionLoaderCompat.java,1,1,54,1,1,54
media/java/android/media/browse/MediaBrowser.java,12,54,2922,39,42,1720
core/java/android/view/textclassifier/TextSelection.java,7,35,1331,18,27,1189
core/tests/coretests/src/android/widget/scroll/arrowscroll/MultiPageTextWithPaddingTest.java,3,3,80,0,0,0
core/tests/coretests/src/android/content/pm/PackagePartitionsTest.java,2,2,51,2,2,51
core/java/android/service/settings/suggestions/Suggestion.java,4,10,246,5,7,234
core/java/com/android/internal/policy/ForceShowNavBarSettingsObserver.java,2,2,86,2,2,86
core/java/android/hardware/display/Time.java,2,2,79,2,2,79
services/core/java/com/android/server/lights/LightsService.java,15,38,1910,27,39,3080
core/tests/coretests/src/android/util/apk/SourceStampVerifierTest.java,1,4,333,3,4,333
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/Test.java,1,3,69,1,1,17
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/manymethods/Big010.java,1,1,4020,0,0,0
errorprone/java/com/google/errorprone/bugpatterns/android/PendingIntentMutabilityChecker.java,2,3,86,3,3,86
services/core/java/com/android/server/rollback/LocalIntentReceiver.java,2,2,49,2,2,49
core/java/android/view/inspector/IntFlagMapping.java,1,4,276,4,4,276
packages/SystemUI/src/com/android/systemui/util/leak/WeakIdentityHashMap.java,1,1,101,1,1,101
media/java/android/media/MediaActionSound.java,5,9,440,7,8,414
core/java/android/view/inputmethod/EditorInfo.java,17,55,2526,23,33,1710
libs/WindowManager/Shell/src/com/android/wm/shell/compatui/DialogAnimationController.java,0,0,0,0,0,0
media/java/android/media/AudioFormat.java,21,93,2658,49,63,1803
packages/SettingsLib/ActionButtonsPreference/src/com/android/settingslib/widget/ActionButtonsPreference.java,3,5,586,4,4,681
cmds/hid/src/com/android/commands/hid/Event.java,4,4,418,2,2,108
core/java/android/util/TimingsTraceLog.java,3,5,153,5,5,100
core/java/android/content/om/CriticalOverlayInfo.java,1,2,65,1,2,65
core/java/android/view/accessibility/AccessibilityRecord.java,18,45,2531,13,15,269
core/java/com/android/internal/widget/DrawableHolder.java,3,6,311,0,0,0
core/java/android/database/CursorIndexOutOfBoundsException.java,1,3,93,0,0,0
core/java/android/database/CursorJoiner.java,2,4,797,1,1,2
core/java/android/os/BluetoothServiceManager.java,1,1,121,1,1,121
apct-tests/perftests/core/src/android/widget/EditTextLongTextPerfTest.java,4,5,197,3,3,134
services/core/java/com/android/server/hdmi/DeviceSelectActionFromTv.java,0,0,0,0,0,0
keystore/java/android/security/keystore/DelegatingX509Certificate.java,1,1,212,3,3,636
media/java/android/media/musicrecognition/MusicRecognitionService.java,4,5,169,4,5,169
packages/SystemUI/src/com/android/systemui/statusbar/notification/icon/IconPack.java,1,1,134,1,1,134
services/core/java/com/android/server/timezonedetector/location/LocationTimeZoneProviderProxy.java,1,2,9,4,4,18
packages/SettingsLib/tests/robotests/src/com/android/settingslib/development/DevelopmentSettingsEnablerTest.java,4,7,154,6,6,129
core/java/android/content/res/Resources.java,61,247,14264,68,81,2275
core/java/android/hardware/hdmi/HdmiControlManager.java,18,79,4011,59,76,4443
packages/SystemUI/src/com/android/systemui/qs/external/TileColorPicker.java,3,6,70,1,1,60
packages/SystemUI/src/com/android/systemui/statusbar/policy/RemoteInputView.java,33,118,3488,41,62,2208
core/java/android/app/prediction/AppPredictionSessionId.java,7,10,131,11,14,163
services/core/java/com/android/server/timezone/PackageTracker.java,3,16,2318,6,15,1836
services/voiceinteraction/java/com/android/server/voiceinteraction/VoiceInteractionManagerServiceShellCommand.java,4,7,353,5,7,353
services/devicepolicy/java/com/android/server/devicepolicy/PolicyVersionUpgrader.java,3,6,361,4,7,382
services/core/java/com/android/server/media/metrics/MediaMetricsManagerService.java,5,17,483,10,17,483
core/java/com/android/internal/compat/CompatibilityChangeInfo.java,4,10,328,6,9,291
core/java/android/util/SparseArray.java,18,35,1605,14,19,284
core/java/android/util/Slog.java,9,25,778,8,17,541
services/core/java/com/android/server/am/PendingIntentRecord.java,28,91,1635,40,61,1225
packages/PrintSpooler/src/com/android/printspooler/model/RemotePrintDocument.java,5,25,1734,6,6,257
services/core/java/com/android/server/pm/PackageUsage.java,5,10,540,4,7,479
packages/SystemUI/monet/src/com/android/systemui/monet/Shades.java,2,4,140,1,1,9
packages/SettingsLib/tests/robotests/src/com/android/settingslib/widget/AppPreferenceTest.java,0,0,0,0,0,0
core/java/android/hardware/soundtrigger/SoundTrigger.java,19,64,3945,44,57,3193
core/java/com/android/internal/graphics/palette/Contrast.java,1,3,309,0,0,0
core/java/android/widget/ActivityChooserView.java,12,37,1624,5,8,34
apct-tests/perftests/windowmanager/src/android/wm/WindowAddRemovePerfTest.java,2,10,42,6,11,43
packages/SystemUI/src/com/android/systemui/dagger/SettingsLibraryModule.java,1,1,44,1,1,44
services/core/java/com/android/server/content/SyncManager.java,36,155,7148,73,97,2996
packages/BackupEncryption/test/robolectric/src/com/android/server/backup/encryption/tasks/BackupStreamEncrypterTest.java,0,0,0,0,0,0
core/java/android/os/StatFs.java,10,20,457,7,12,66
core/java/android/hardware/camera2/utils/HashCodeHelpers.java,6,11,94,5,10,83
core/tests/coretests/src/com/android/internal/policy/PhoneWindowActionModeTestActivity.java,1,1,30,0,0,0
apex/jobscheduler/service/java/com/android/server/usage/AppStandbyController.java,17,101,3596,75,108,3649
packages/SystemUI/src/com/android/systemui/biometrics/AuthDialogCallback.java,3,7,53,4,4,27
packages/SettingsLib/tests/integ/src/com/android/settingslib/utils/NetworkPolicyEditorTest.java,3,4,24,2,3,11
packages/SystemUI/src/com/android/systemui/statusbar/notification/collection/render/GroupExpansionManagerImpl.java,4,4,124,2,2,8
core/java/android/os/Binder.java,40,134,4572,45,70,1408
services/core/java/com/android/server/security/AttestationVerificationPeerDeviceVerifier.java,1,1,510,1,1,510
packages/PackageInstaller/src/com/android/packageinstaller/television/UninstallAlertFragment.java,3,5,144,2,2,19
media/tests/CameraBrowser/src/com/android/camerabrowser/StorageBrowser.java,1,7,302,1,1,1
core/java/android/accounts/AccountAuthenticatorResponse.java,5,12,230,4,6,16
core/java/android/app/people/PeopleManager.java,3,3,306,3,3,306
core/java/android/text/style/EasyEditSpan.java,9,22,388,8,14,153
telecomm/java/android/telecom/Connection.java,45,240,6713,144,222,6374
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/manymethods/Big041.java,1,1,4020,0,0,0
test-runner/src/android/test/ProviderTestCase2.java,8,11,313,1,2,6
packages/SystemUI/src/com/android/keyguard/KeyguardPatternView.java,19,47,1295,26,30,406
services/core/java/com/android/server/utils/UserTokenWatcher.java,1,1,166,0,0,0
core/java/android/security/keystore/recovery/TrustedRootCertificates.java,3,9,333,6,11,449
core/java/android/app/timezone/DistroRulesVersion.java,4,9,523,3,8,395
services/core/java/com/android/server/display/utils/RollingBuffer.java,2,2,186,1,1,2
packages/SettingsLib/src/com/android/settingslib/bluetooth/BluetoothUtils.java,14,20,551,15,18,555
packages/SystemUI/src/com/android/systemui/doze/DozeWallpaperState.java,5,17,294,5,6,181
services/core/java/com/android/server/rollback/RollbackStore.java,8,57,1529,23,52,1272
core/tests/coretests/src/android/widget/listview/ListWithNoFadingEdge.java,0,0,0,0,0,0
keystore/java/android/security/keystore2/AndroidKeyStorePublicKey.java,1,6,157,3,6,157
services/core/java/com/android/server/wm/WindowProcessControllerMap.java,1,1,86,1,1,86
apct-tests/perftests/core/src/android/text/PaintMeasureDrawPerfTest.java,3,6,146,3,5,143
core/java/android/app/backup/RestoreSession.java,8,14,309,5,9,113
telephony/java/com/android/internal/telephony/util/HandlerExecutor.java,1,2,94,1,2,94
core/tests/coretests/src/com/android/internal/view/ScrollCaptureViewSupportTest.java,1,3,98,2,3,98
core/tests/coretests/src/com/android/internal/util/ContrastColorUtilTest.java,1,2,105,1,1,6
services/usb/java/com/android/server/usb/descriptors/UsbVCSelectorUnit.java,1,1,50,1,1,50
apex/jobscheduler/service/java/com/android/server/deviceidle/DeviceIdleConstraintTracker.java,0,0,0,0,0,0
core/java/android/app/cloudsearch/SearchResult.java,1,6,509,5,9,824
packages/BackupEncryption/test/robolectric/src/com/android/server/backup/encryption/keys/TertiaryKeyRotationWindowedCountTest.java,1,1,131,1,1,131
core/java/com/android/internal/widget/SubtitleView.java,6,15,604,5,5,18
packages/SystemUI/src/com/android/keyguard/KeyguardPinViewController.java,6,22,301,7,9,107
telephony/java/android/telephony/ims/compat/feature/ImsFeature.java,4,13,541,6,13,541
services/usb/java/com/android/server/usb/UsbHandlerManager.java,2,2,151,2,2,151
libs/WindowManager/Shell/src/com/android/wm/shell/common/ScreenshotUtils.java,5,5,185,4,4,180
telecomm/java/android/telecom/Logging/EventManager.java,3,12,529,4,11,527
services/backup/java/com/android/server/backup/utils/FileUtils.java,1,1,40,1,1,40
core/java/com/android/internal/util/function/pooled/ArgumentPlaceholder.java,1,1,33,0,0,0
keystore/java/android/security/KeyStore2.java,3,9,413,7,7,605
services/core/java/com/android/server/biometrics/sensors/SensorOverlays.java,1,3,151,1,2,148
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/annotation/Annotated3.java,1,1,27,1,1,27
test-base/src/android/test/suitebuilder/annotation/SmallTest.java,0,0,0,0,0,0
keystore/java/android/security/KeyChainException.java,1,2,69,0,0,0
services/devicepolicy/java/com/android/server/devicepolicy/TransferOwnershipMetadataManager.java,3,5,278,4,5,278
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/manymethods/Big042.java,1,1,4020,0,0,0
packages/SystemUI/src/com/android/systemui/statusbar/notification/row/NotificationBackgroundView.java,7,14,248,7,9,143
test-base/src/junit/framework/TestCase.java,0,0,0,0,0,0
packages/SystemUI/src/com/android/keyguard/KeyguardSecurityModel.java,8,25,244,10,11,91
core/java/android/service/autofill/InternalSanitizer.java,1,3,45,1,1,38
core/tests/ConnectivityManagerTest/src/com/android/connectivitymanagertest/ConnectivityManagerTestBase.java,5,10,730,4,5,31
core/tests/coretests/src/android/os/ParcelNullabilityTest.java,3,3,400,1,1,391
services/contentcapture/java/com/android/server/contentcapture/RemoteContentCaptureService.java,11,30,615,21,28,786
core/java/android/webkit/ServiceWorkerController.java,2,4,83,2,2,10
core/java/android/hardware/location/ContextHubInfo.java,7,21,888,10,15,394
core/java/android/content/EntityIterator.java,2,8,150,0,0,0
core/java/android/app/LocaleManager.java,3,6,230,7,8,396
packages/SettingsLib/src/com/android/settingslib/core/lifecycle/events/OnAttach.java,3,3,36,2,2,14
core/java/android/net/metrics/NetworkMetrics.java,2,4,204,4,4,204
services/core/java/com/android/server/signedconfig/InvalidConfigException.java,1,1,33,1,1,33
packages/SettingsLib/tests/robotests/src/com/android/settingslib/development/SystemPropPokerTest.java,2,3,90,3,3,90
core/java/android/os/UidBatteryConsumer.java,1,24,814,14,26,823
core/tests/coretests/src/com/android/internal/app/ResolverListControllerTest.java,6,8,511,7,8,490
core/java/android/net/NetworkKey.java,9,17,332,13,18,355
services/accessibility/java/com/android/server/accessibility/gestures/GestureManifold.java,3,19,558,14,24,882
packages/SettingsLib/tests/robotests/src/com/android/settingslib/inputmethod/InputMethodAndSubtypeUtilTest.java,5,8,420,3,4,94
keystore/java/android/security/keystore2/AndroidKeyStoreSignatureSpiBase.java,3,7,648,3,6,567
core/java/android/util/ExceptionUtils.java,2,8,127,5,7,119
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big041.java,1,1,4020,0,0,0
core/java/android/content/pm/ShortcutInfo.java,19,96,4834,35,43,1002
packages/SystemUI/src/com/android/systemui/clipboardoverlay/ClipboardOverlayControllerLegacy.java,1,2,1926,1,2,1926
packages/SettingsLib/Tile/src/com/android/settingslib/drawer/ProviderTile.java,2,3,112,1,2,109
packages/SystemUI/src/com/android/systemui/qs/dagger/QSScope.java,1,1,32,1,1,32
services/backup/java/com/android/server/backup/params/ClearRetryParams.java,2,2,35,2,2,35
core/java/android/hardware/camera2/impl/CameraOfflineSessionImpl.java,5,8,1116,5,8,1116
core/tests/coretests/src/com/android/internal/os/AmbientDisplayPowerCalculatorTest.java,2,13,294,9,11,218
core/java/android/content/SyncInfo.java,8,27,231,7,13,70
core/java/android/os/NewUserResponse.java,1,2,66,1,3,125
core/tests/coretests/src/android/os/ParcelTest.java,4,5,258,4,4,250
core/java/com/android/internal/os/PowerProfile.java,21,46,1797,12,16,661
location/lib/java/com/android/location/provider/LocationProviderBase.java,8,29,1475,18,21,797
