filename,#author,#cmt,changeloc,#issue,#issue-cmt,issueLoc
core/java/android/hardware/usb/UsbPortStatus.java,1,1,144,1,1,144
packages/InputDevices/src/com/android/inputdevices/InputDeviceReceiver.java,1,1,28,1,1,28
core/tests/coretests/src/com/android/internal/os/LongSamplingCounterTest.java,1,1,194,0,0,0
core/java/com/android/internal/app/DisableCarModeActivity.java,2,3,48,0,0,0
nfc-extras/java/com/android/nfc_extras/NfcExecutionEnvironment.java,5,8,420,2,2,79
core/tests/coretests/src/android/widget/listview/focus/AdjacentListsWithAdjacentISVsInsideTest.java,1,1,2,0,0,0
wifi/java/android/net/wifi/p2p/nsd/WifiP2pDnsSdServiceResponse.java,1,1,28,1,1,28
media/mca/filterpacks/java/android/filterpacks/imageproc/DuotoneFilter.java,2,2,128,0,0,0
media/java/android/media/tv/TvInputInfo.java,12,64,2433,48,55,1826
tests/AmSlam/src/test/amslam/subreceivers/PingReceiver059.java,1,1,21,1,1,21
media/java/android/media/update/MediaPlaylistAgentProvider.java,2,2,55,2,2,55
telecomm/java/android/telecom/VideoCallImpl.java,6,21,344,9,20,308
core/java/android/accounts/AccountManagerFuture.java,5,8,369,2,2,6
services/core/java/com/android/server/wm/PinnedStackWindowListener.java,1,2,35,2,2,35
packages/SystemUI/src/com/android/systemui/statusbar/policy/LocationControllerImpl.java,9,18,473,11,11,152
packages/SystemUI/plugin/src/com/android/systemui/plugins/VolumeDialog.java,1,1,41,0,0,0
core/java/android/webkit/WebMessagePort.java,3,7,410,3,4,212
graphics/java/android/graphics/drawable/RippleComponent.java,4,12,911,7,11,885
tests/net/java/com/android/server/connectivity/tethering/TetherInterfaceStateMachineTest.java,3,22,420,11,39,767
core/tests/coretests/src/android/widget/focus/HorizontalFocusSearchTest.java,1,1,2,1,1,2
packages/SystemUI/shared/src/com/android/systemui/shared/system/ActivityOptionsCompat.java,1,2,46,2,2,46
services/core/java/com/android/server/wm/TaskSnapshotController.java,12,54,880,32,48,831
media/java/android/media/VolumeShaper.java,2,10,2062,7,11,3266
packages/SystemUI/src/com/android/systemui/util/leak/TrackedCollections.java,1,1,104,1,1,104
core/tests/coretests/apks/install_jni_lib_open_from_apk/src/com/android/frameworks/coretests/JNITests.java,2,3,78,1,2,52
tests/CanvasCompare/src/com/android/test/hwuicompare/DisplayModifier.java,2,6,572,0,0,0
location/java/android/location/FusedBatchOptions.java,2,3,152,0,0,0
services/core/java/com/android/server/trust/TrustManagerService.java,19,81,2309,49,58,2122
media/java/android/media/MediaTimestamp.java,4,5,144,4,4,101
core/tests/coretests/src/android/widget/TextViewActivity.java,3,3,124,1,1,47
