project,aff_files,aff_files_count
AOSPA-Quartz,"packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/CallbackHandlerTest.java,telecomm/java/android/telecom/RemoteConnectionService.java,services/core/java/com/android/server/connectivity/tethering/UpstreamNetworkMonitor.java,telecomm/java/android/telecom/Connection.java,packages/SettingsLib/src/com/android/settingslib/bluetooth/BluetoothEventManager.java,services/core/java/com/android/server/power/ShutdownThread.java,services/core/java/com/android/server/WiredAccessoryManager.java,media/java/android/media/CamcorderProfile.java,services/net/java/android/net/dhcp/DhcpDiscoverPacket.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,core/java/android/bluetooth/BluetoothSocket.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/CallbackHandler.java,core/java/android/app/ActivityThread.java,media/java/android/media/AudioFormat.java,packages/SystemUI/src/com/android/keyguard/KeyguardPatternView.java,location/java/android/location/LocationManager.java,telephony/java/com/android/internal/telephony/uicc/IccUtils.java,services/core/java/com/android/server/connectivity/tethering/TetheringConfiguration.java,obex/javax/obex/ServerOperation.java,wifi/java/android/net/wifi/p2p/WifiP2pDeviceList.java,services/core/java/com/android/server/policy/SystemGesturesPointerEventListener.java,core/java/android/bluetooth/BluetoothBATransmitter.java,packages/SystemUI/src/com/android/systemui/statusbar/SignalClusterView.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/NetworkControllerBaseTest.java,core/java/android/bluetooth/le/BluetoothLeUtils.java,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,obex/javax/obex/ObexHelper.java,services/core/java/com/android/server/accounts/AccountsDb.java,core/java/android/service/wallpaper/WallpaperService.java,services/core/java/com/android/server/accounts/AccountManagerService.java,media/java/android/media/AudioRecord.java,core/java/android/content/pm/ApplicationInfo.java,core/java/android/bluetooth/BluetoothAdapter.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,packages/SystemUI/src/com/android/systemui/qs/tiles/HotspotTile.java,core/java/android/bluetooth/le/AdvertiseData.java,telephony/java/android/telephony/ims/ImsExternalCallState.java,core/java/android/util/NtpTrustedTime.java,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,core/java/android/widget/ListView.java,services/core/java/com/android/server/display/WifiDisplayController.java,packages/SystemUI/src/com/android/systemui/qs/tiles/CellularTile.java,core/java/android/bluetooth/BluetoothCodecConfig.java,services/java/com/android/server/SystemServer.java,telephony/java/android/telephony/PhoneNumberUtils.java,core/java/android/view/InputEventReceiver.java,telephony/java/android/telephony/ims/feature/MmTelFeature.java,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,services/usb/java/com/android/server/usb/UsbDeviceManager.java,packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java,telecomm/java/android/telecom/ConnectionService.java,packages/SystemUI/src/com/android/systemui/qs/QSFooterImpl.java,services/core/java/com/android/server/am/ActivityStarter.java,core/java/android/service/carrier/CarrierIdentifier.java,core/java/android/bluetooth/le/ScanFilter.java,services/core/java/com/android/server/am/ActivityStack.java,keystore/java/android/security/keystore/AndroidKeyStoreSpi.java,services/net/java/android/net/dhcp/DhcpPacket.java,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDeviceManager.java,telephony/java/android/telephony/SignalStrength.java,core/java/android/app/Instrumentation.java,core/java/android/hardware/camera2/impl/CameraConstrainedHighSpeedCaptureSessionImpl.java,telephony/java/android/telephony/DisconnectCause.java,telephony/java/com/android/internal/telephony/cdma/SmsMessage.java,services/core/java/com/android/server/pm/dex/ArtManagerService.java,wifi/java/android/net/wifi/p2p/WifiP2pDevice.java,core/java/android/provider/ContactsContract.java,telecomm/java/android/telecom/Conference.java,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,services/core/java/com/android/server/pm/PackageVerificationState.java,core/java/android/view/Choreographer.java,telephony/java/android/telephony/ims/stub/ImsUtImplBase.java,services/core/java/com/android/server/display/LocalDisplayAdapter.java,core/java/android/speech/SpeechRecognizer.java,services/core/java/com/android/server/am/ActivityRecord.java,packages/SystemUI/src/com/android/keyguard/CarrierText.java,media/java/android/media/MediaCodecInfo.java,packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java,telecomm/java/android/telecom/ConnectionServiceAdapterServant.java,telephony/java/android/telephony/ims/ImsSsInfo.java,telephony/java/android/telephony/TelephonyManager.java,services/core/java/com/android/server/location/GnssLocationProvider.java,services/core/java/com/android/server/pm/PackageManagerService.java,core/java/android/hardware/camera2/impl/CameraDeviceImpl.java,core/java/android/net/NetworkSpecifier.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,core/java/android/content/Context.java,opengl/java/android/opengl/GLSurfaceView.java,telephony/java/android/provider/Telephony.java,core/java/android/bluetooth/le/ScanSettings.java,core/java/android/net/NetworkAgent.java,services/core/java/com/android/server/LocationManagerService.java,core/java/android/net/ConnectivityManager.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBottomAreaView.java,services/core/java/com/android/server/am/ActivityStackSupervisor.java,telephony/java/android/telephony/SmsManager.java,packages/SystemUI/src/com/android/keyguard/KeyguardAbsKeyInputView.java,wifi/java/android/net/wifi/WifiEnterpriseConfig.java,core/java/android/content/Intent.java,services/accessibility/java/com/android/server/accessibility/UiAutomationManager.java,core/java/android/bluetooth/BluetoothDevice.java,services/core/java/com/android/server/wm/ScreenRotationAnimation.java,services/core/java/com/android/server/connectivity/NetworkAgentInfo.java,services/core/java/com/android/server/net/NetworkPolicyManagerService.java,services/core/java/com/android/server/NetworkTimeUpdateService.java,packages/SettingsProvider/src/com/android/providers/settings/SettingsProtoDumpUtil.java,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPointPreference.java,services/core/java/com/android/server/audio/AudioService.java,services/core/java/com/android/server/StorageManagerService.java,services/core/java/com/android/server/display/AutomaticBrightnessController.java,core/java/android/bluetooth/BluetoothHearingAid.java,services/core/java/com/android/server/display/DisplayManagerService.java,core/java/android/widget/OverScroller.java,core/java/com/android/internal/widget/LockPatternUtils.java,services/core/java/com/android/server/Watchdog.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java,packages/SystemUI/src/com/android/systemui/doze/DozeService.java,packages/SettingsLib/src/com/android/settingslib/wifi/WifiTracker.java,services/core/java/com/android/server/am/RecentTasks.java,core/java/android/widget/AbsListView.java,core/java/android/bluetooth/le/ScanRecord.java,core/java/android/webkit/WebChromeClient.java,media/java/android/media/AudioManager.java,wifi/java/android/net/wifi/p2p/WifiP2pWfdInfo.java,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,wifi/java/android/net/wifi/WifiConfiguration.java,core/java/android/content/res/CompatibilityInfo.java,core/java/android/view/ViewRootImpl.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/NavigationBarFragment.java,services/core/java/com/android/server/connectivity/NetworkMonitor.java,core/java/android/content/ContentResolver.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,wifi/java/android/net/wifi/p2p/WifiP2pManager.java,packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java,packages/SystemUI/src/com/android/keyguard/EmergencyButton.java,core/java/android/nfc/cardemulation/ApduServiceInfo.java,core/java/android/bluetooth/BluetoothDun.java,services/core/java/com/android/server/display/DisplayDevice.java,telephony/java/android/telephony/ims/ImsCallSession.java,core/java/android/widget/Scroller.java,telephony/java/android/telephony/SubscriptionManager.java,core/java/android/provider/Browser.java,media/java/android/media/MediaScanner.java,services/core/java/com/android/server/BluetoothManagerService.java,telephony/java/android/telephony/ims/ImsCallSessionListener.java,services/core/java/com/android/server/ConnectivityService.java,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,core/java/android/util/apk/ApkSignatureVerifier.java,wifi/java/android/net/wifi/WifiManager.java,services/core/java/com/android/server/wm/WindowState.java,services/core/java/com/android/server/am/AppErrors.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java,services/core/java/com/android/server/am/ActivityManagerConstants.java,services/net/java/android/net/ip/IpClient.java,media/java/android/media/ExifInterface.java,core/java/android/os/Process.java,core/java/android/bluetooth/BluetoothHeadset.java,services/core/java/com/android/server/pm/PackageInstallerService.java,services/core/java/com/android/server/policy/PhoneWindowManager.java,core/java/android/hardware/Camera.java,obex/javax/obex/ServerSession.java,core/java/android/hardware/camera2/CameraManager.java,core/java/com/android/internal/os/BatteryStatsImpl.java,services/core/java/com/android/server/NetworkManagementService.java,telephony/java/android/telephony/ims/compat/stub/ImsCallSessionImplBase.java,services/core/java/com/android/server/wm/TaskTapPointerEventListener.java,telephony/java/com/android/internal/telephony/SmsMessageBase.java,services/tests/servicestests/src/com/android/server/accounts/AccountsDbTest.java,services/core/java/com/android/server/wm/WindowManagerService.java,telecomm/java/android/telecom/Call.java,core/java/android/hardware/SystemSensorManager.java,core/java/android/hardware/camera2/impl/CameraCaptureSessionImpl.java,telephony/java/com/android/internal/telephony/cdma/BearerData.java,packages/SettingsProvider/src/com/android/providers/settings/SettingsProvider.java,packages/SettingsLib/src/com/android/settingslib/bluetooth/A2dpProfile.java,services/core/java/com/android/server/am/ProcessRecord.java,services/core/java/com/android/server/connectivity/Tethering.java,services/core/java/com/android/server/am/ActivityManagerService.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconList.java,core/java/android/accounts/AccountManager.java,core/java/android/hardware/camera2/CameraDevice.java,telephony/java/com/android/internal/telephony/CallerInfo.java,core/java/android/nfc/tech/MifareClassic.java,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarSignalPolicy.java,telephony/java/com/android/internal/telephony/gsm/SmsMessage.java,services/core/java/com/android/server/connectivity/tethering/TetherInterfaceStateMachine.java,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitorCallback.java,core/java/android/view/WindowManagerImpl.java,core/java/android/bluetooth/BluetoothCodecStatus.java,telephony/java/com/android/ims/internal/uce/uceservice/UceServiceBase.java,core/java/com/android/internal/content/FileSystemProvider.java,services/core/java/com/android/server/am/ActiveServices.java,core/java/android/nfc/tech/NfcA.java,services/core/java/com/android/server/connectivity/NetworkNotificationManager.java,core/java/android/os/storage/VolumeInfo.java,core/java/android/net/NetworkStats.java,core/java/android/view/View.java,core/java/android/provider/Settings.java,core/java/android/app/ResourcesManager.java,services/net/java/android/net/dhcp/DhcpClient.java,services/core/java/com/android/server/connectivity/Nat464Xlat.java,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkController.java,core/java/android/provider/CalendarContract.java,core/java/android/hardware/camera2/utils/SurfaceUtils.java,core/java/android/os/Handler.java,telephony/java/android/telephony/SmsMessage.java,core/java/android/bluetooth/le/BluetoothLeScanner.java,services/core/java/com/android/server/locksettings/LockSettingsService.java,core/java/android/nfc/cardemulation/AidGroup.java,telecomm/java/android/telecom/ConnectionServiceAdapter.java,media/java/android/media/MediaFile.java",212
