,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details
62,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/shade/NotificationPanelViewController.java,[],184,4,"[(51, 51, 1), (77, 77, 1), (533, 535, 3), (4195, 4373, 179)]"
63,74a21b989f82a6a024f29085ad324e939472bed1,services/core/java/com/android/server/audio/AudioService.java,[],2,1,"[(254, 255, 2)]"
64,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/connectivity/MobileSignalController.java,[],14,3,"[(18, 24, 7), (68, 72, 5), (194, 195, 2)]"
65,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarView.java,[],8,2,"[(42, 42, 1), (80, 86, 7)]"
66,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/navigationbar/NavigationBar.java,[],7,3,"[(328, 333, 6), (689, 689, 1), (0, 0, 0)]"
67,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotView.java,[],5,1,"[(122, 126, 5)]"
68,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconControllerImpl.java,[],15,1,"[(216, 230, 15)]"
69,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/CentralSurfacesCommandQueueCallbacksTest.java,[],2,2,"[(88, 88, 1), (121, 121, 1)]"
70,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/screenshot/LongScreenshotActivity.java,[],1,1,"[(391, 391, 1)]"
71,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/assist/ui/DisplayUtils.java,[],13,1,"[(120, 132, 13)]"
72,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconHolder.java,[],10,4,"[(37, 37, 1), (42, 44, 3), (158, 161, 4), (183, 184, 2)]"
73,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/settings/brightness/BrightnessDialog.java,[],2,1,"[(84, 85, 2)]"
74,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/CentralSurfacesCommandQueueCallbacks.java,[],4,3,"[(103, 103, 1), (134, 135, 2), (158, 158, 1)]"
75,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/screenshot/ImageExporter.java,[],8,4,"[(150, 151, 2), (164, 167, 4), (240, 240, 1), (247, 247, 1)]"
76,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/BiometricUnlockController.java,[],2,1,"[(587, 588, 2)]"
77,74a21b989f82a6a024f29085ad324e939472bed1,services/core/java/com/android/server/am/OomAdjuster.java,[],9,1,"[(1217, 1225, 9)]"
78,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/dagger/SystemUIModule.java,[],1,1,"[(37, 37, 1)]"
79,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,[],0,1,"[(0, 0, 0)]"
80,74a21b989f82a6a024f29085ad324e939472bed1,services/core/java/com/android/server/media/MediaSessionRecord.java,[],2,2,"[(939, 940, 2), (0, 0, 0)]"
81,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/tests/src/com/android/systemui/shade/NotificationPanelViewControllerTest.java,[],2,2,"[(76, 76, 1), (495, 495, 1)]"
82,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/qs/QSPanelControllerBase.java,[],0,1,"[(0, 0, 0)]"
83,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/tests/src/com/android/systemui/keyguard/KeyguardViewMediatorTest.java,[],7,3,"[(43, 43, 1), (113, 114, 2), (169, 172, 4)]"
84,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/CentralSurfacesImpl.java,[],2,1,"[(777, 778, 2)]"
85,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,[],23,5,"[(157, 157, 1), (2190, 2191, 2), (2522, 2534, 13), (3570, 3574, 5), (3803, 3804, 2)]"
86,74a21b989f82a6a024f29085ad324e939472bed1,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDeviceManager.java,[],1,1,"[(396, 396, 1)]"
87,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/keyguard/KeyguardSecurityView.java,[],0,1,"[(0, 0, 0)]"
88,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotController.java,[],9,2,"[(65, 71, 7), (826, 827, 2)]"
89,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationIconContainer.java,[],5,1,"[(143, 147, 5)]"
90,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconController.java,[],9,4,"[(42, 43, 2), (403, 404, 2), (483, 485, 3), (544, 545, 2)]"
91,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarKeyguardViewManager.java,[],140,18,"[(405, 456, 52), (493, 496, 4), (536, 541, 6), (558, 562, 5), (615, 618, 4), (623, 629, 7), (731, 734, 4), (844, 850, 7), (1117, 1127, 11), (1292, 1295, 4), (1311, 1314, 4), (1360, 1363, 4), (1447, 1450, 4), (1490, 1494, 5), (1501, 1505, 5), (1512, 1516, 5), (1524, 1527, 4), (1535, 1539, 5)]"
92,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/qs/tiles/dialog/InternetDialogController.java,[],31,5,"[(177, 179, 3), (222, 222, 1), (255, 256, 2), (278, 295, 18), (603, 609, 7)]"
93,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/CommandQueue.java,[],12,4,"[(165, 165, 1), (476, 478, 3), (1260, 1264, 5), (1702, 1704, 3)]"
94,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/StatusBarKeyguardViewManagerTest.java,[],4,1,"[(532, 535, 4)]"
95,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/statusbar/phone/ScrimState.java,[],7,2,"[(122, 122, 1), (152, 157, 6)]"
96,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/tests/src/com/android/systemui/qs/tiles/dialog/InternetDialogControllerTest.java,[],2,1,"[(194, 195, 2)]"
97,74a21b989f82a6a024f29085ad324e939472bed1,packages/SystemUI/src/com/android/systemui/biometrics/UdfpsController.java,[],13,3,"[(603, 603, 1), (635, 635, 1), (929, 939, 11)]"
98,595572aed3270fda20949d9c19381969d40ecfd4,services/core/java/com/android/server/am/ActivityStack.java,[],6,1,"[(1459, 1464, 6)]"
99,595572aed3270fda20949d9c19381969d40ecfd4,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,[],23,3,"[(271, 276, 6), (836, 847, 12), (853, 857, 5)]"
100,595572aed3270fda20949d9c19381969d40ecfd4,packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java,[],441,13,"[(83, 85, 3), (98, 100, 3), (111, 112, 2), (111, 112, 2), (137, 139, 3), (152, 154, 3), (167, 169, 3), (182, 184, 3), (197, 199, 3), (212, 214, 3), (227, 229, 3), (242, 244, 3), (255, 661, 407)]"
101,595572aed3270fda20949d9c19381969d40ecfd4,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,[],12,2,"[(53, 53, 1), (230, 240, 11)]"
102,4e4914b22b779e6376bb00ae20636175b2a70d8c,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,[],5,3,"[(144, 144, 1), (334, 335, 2), (802, 803, 2)]"
103,4e4914b22b779e6376bb00ae20636175b2a70d8c,telecomm/java/android/telecom/Call.java,[],7,2,"[(355, 359, 5), (537, 538, 2)]"
104,4e4914b22b779e6376bb00ae20636175b2a70d8c,telecomm/java/android/telecom/Connection.java,[],7,1,"[(331, 337, 7)]"
105,4e4914b22b779e6376bb00ae20636175b2a70d8c,telecomm/java/android/telecom/ConnectionService.java,[],2,1,"[(184, 185, 2)]"
106,4e4914b22b779e6376bb00ae20636175b2a70d8c,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,[],2,1,"[(53, 54, 2)]"
107,0d68733d6363c270aed49b9be40c2b8ca41c3c52,services/usb/java/com/android/server/usb/UsbDeviceManager.java,[],5,1,"[(1505, 1509, 5)]"
108,af01b38e0a0664bc87b649248b0c13fbe0925193,services/usb/java/com/android/server/usb/UsbDeviceManager.java,[],5,1,"[(1346, 1350, 5)]"
